"id","name","party","state","vote.1369","vote.1370","vote.1378","vote.1380","vote.1381","vote.1382","vote.1383","vote.1384","vote.1385","vote.1386","vote.1388","vote.1391","vote.1392","vote.1393","vote.1398","vote.1399","vote.1400","vote.1401","vote.1402","vote.1403","vote.1404","vote.1405","vote.1406","vote.1407","vote.1409","vote.1413","vote.1414","vote.1415","vote.1416","vote.1417","vote.1418","vote.1420","vote.1421","vote.1422","vote.1423","vote.1424","vote.1426","vote.1427","vote.1429","vote.1431","vote.1432","vote.1478","vote.1479","vote.1480","vote.1483","vote.1484","vote.1485","vote.1486","vote.1487","vote.1488","vote.1489","vote.1490","vote.1491","vote.1493","vote.1494","vote.1496","vote.1503","vote.1509","vote.1513","vote.1517","vote.1518","vote.1526","vote.1527","vote.1528","vote.1529","vote.1530","vote.1532","vote.1533","vote.1534","vote.1535","vote.1538","vote.1540","vote.1541","vote.1544","vote.1545","vote.1548","vote.1551","vote.1552","vote.1572","vote.1573","vote.1574","vote.1575","vote.1576","vote.1577","vote.1578","vote.1579","vote.1580","vote.1581","vote.1583","vote.1584","vote.1589"
203,"JOSE ROCHA","PFL","BA",4,4,1,2,2,2,1,1,1,4,1,1,1,1,2,1,4,2,2,2,2,2,2,2,4,2,1,2,2,1,1,1,1,1,1,4,4,1,4,2,1,1,1,1,4,4,4,4,4,4,1,2,1,2,4,2,1,4,4,1,2,1,1,1,2,2,2,1,1,1,1,2,1,4,4,4,2,4,1,1,1,4,1,1,1,5,2,1,1,4,1
178,"JOSE TELES","PSDB","SE",1,4,1,2,1,4,4,1,1,4,1,1,1,2,4,4,4,2,2,2,2,2,2,2,2,1,1,2,2,1,1,1,1,1,2,4,1,1,1,2,1,1,1,1,4,1,1,1,1,2,4,4,4,2,3,2,1,5,4,1,2,1,2,2,2,2,2,2,4,4,1,2,4,4,4,2,1,2,2,2,1,2,1,2,2,4,2,1,1,4,1
169,"JOSE THOMAZ NONO","PFL","AL",4,4,1,2,2,2,1,1,1,4,4,1,1,2,2,1,4,4,4,4,4,4,4,4,4,2,1,2,2,4,1,1,1,1,1,4,1,1,1,2,1,4,4,2,4,1,4,4,4,4,4,4,1,2,4,2,1,5,1,1,2,1,1,1,2,2,2,1,1,1,1,2,4,1,5,1,2,4,1,1,1,2,1,1,1,4,2,1,3,2,1
29,"JOSUE BENGTSON","PTB","PA",1,1,1,2,2,2,1,1,1,5,1,1,1,1,2,1,4,2,2,2,2,2,4,2,2,4,4,4,4,4,4,4,4,4,1,4,4,4,1,4,1,1,1,4,4,4,1,1,1,1,1,4,1,2,5,2,2,5,1,1,4,1,1,1,2,2,2,1,4,1,4,4,1,1,5,2,1,2,2,2,1,2,1,1,1,4,2,1,1,1,1
419,"JOVAIR ARANTES","PSDB","GO",1,2,4,2,4,2,1,1,1,4,4,1,1,1,4,1,4,2,2,2,2,2,2,2,2,2,1,1,2,4,1,4,1,1,4,4,4,4,4,4,4,1,1,1,4,3,4,4,1,2,2,2,1,4,2,4,4,3,1,4,2,1,1,1,4,2,4,1,4,1,1,2,1,1,3,1,2,4,1,1,1,2,4,1,1,4,2,1,1,4,1
499,"JULIO REDECKER","PPB","RS",1,4,4,4,2,4,4,4,4,4,4,1,1,1,2,1,4,2,2,2,4,4,4,2,2,2,1,2,4,4,4,4,1,1,1,5,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,4,4,4,4,4,4,2,1,4,1,1
369,"JULIO SEMEGHINI","PSDB","SP",1,2,1,2,2,4,1,4,1,4,4,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,4,2,2,1,4,1,1,1,4,4,4,1,1,2,1,4,1,1,4,1,4,4,1,4,1,2,4,2,5,2,4,4,1,1,2,1,1,1,2,2,2,1,1,1,1,2,4,4,4,4,4,4,1,1,1,1,1,1,1,4,4,1,1,4,1
418,"JUQUINHA","PL","GO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,2,2,2,1,1,1,1,2,1,1,5,1,2,4,1,1,4,4,4,4,4,4,4,4,4,4,4
418,"JUQUINHA","PSDB","GO",4,4,1,2,2,2,1,1,1,4,1,1,1,1,2,1,4,2,2,2,2,2,2,2,2,2,1,2,2,1,1,4,1,1,1,5,1,1,4,2,1,4,4,1,4,1,1,4,1,2,1,2,4,2,2,2,1,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,"JURANDIL JUAREZ","PMDB","AP",1,1,1,2,1,2,1,1,1,5,1,4,1,2,4,1,4,1,2,2,2,2,2,2,2,2,1,2,2,1,1,1,1,1,2,2,1,1,2,2,1,1,1,1,5,1,1,1,1,2,4,2,1,2,2,2,1,5,1,1,2,1,1,1,2,2,2,1,1,1,1,2,2,1,5,1,2,5,1,1,1,2,1,4,1,4,2,1,1,4,1
206,"JUTAHY JUNIOR","PSDB","BA",1,2,1,2,2,2,1,1,1,5,1,1,1,1,4,1,2,2,2,2,2,2,4,2,2,2,1,2,2,1,4,4,1,1,1,5,1,1,1,2,1,1,1,1,4,1,1,1,1,2,1,4,1,2,4,2,1,5,1,1,2,1,1,1,2,2,4,1,1,1,1,2,1,1,5,1,2,5,1,1,1,2,1,1,4,4,2,1,1,1,1
564,"KATIA ABREU","PFL","TO",4,1,1,2,2,2,1,1,1,4,1,1,1,1,4,1,4,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,1,4,1,1,1,2,1,1,1,4,4,1,1,1,1,2,1,2,1,2,5,2,1,4,4,1,2,1,4,4,4,4,4,4,NA,NA,4,4,1,1,5,1,2,4,1,1,1,2,1,1,1,4,2,1,1,1,1
605,"KINCAS MATTOS","PSB","SP",1,2,1,1,1,1,1,1,2,5,2,2,1,2,1,1,5,1,1,1,1,1,1,1,5,1,1,2,1,1,1,1,2,1,2,4,1,1,2,2,1,1,1,1,4,1,1,4,1,1,2,1,1,2,2,1,2,4,1,1,1,1,1,1,2,2,2,1,1,1,4,2,1,1,4,2,2,2,2,2,1,1,2,1,1,4,1,1,1,2,1
245,"LAEL VARELLA","PFL","MG",1,1,4,4,4,2,1,4,4,4,1,1,1,1,2,4,4,2,2,2,2,2,2,2,2,2,1,2,2,4,4,4,4,4,4,4,1,1,1,2,1,1,1,1,4,1,1,1,1,2,1,2,1,2,4,2,1,4,1,4,4,1,1,1,2,2,2,1,4,4,4,4,4,4,4,1,2,4,1,1,1,2,1,1,1,4,2,1,1,1,1
125,"LAIRE ROSADO","PMDB","RN",4,4,1,2,2,2,1,4,1,5,1,1,1,1,2,1,4,1,2,2,2,2,2,2,2,2,1,4,4,4,1,1,1,1,1,4,1,4,2,2,1,4,4,1,4,1,1,1,4,4,1,2,1,2,4,2,1,3,1,1,4,1,1,2,2,2,2,1,1,1,1,2,1,1,4,1,2,2,2,2,1,2,1,2,1,4,4,4,4,4,4
370,"LAMARTINE POSELLA","PMDB","SP",4,4,1,2,2,4,4,4,1,4,4,2,2,2,1,1,4,1,2,4,1,1,1,1,2,1,1,2,1,1,1,1,2,1,4,4,4,4,4,4,4,1,1,1,4,1,1,1,1,2,4,4,4,4,4,1,1,4,1,1,1,1,1,1,2,2,4,1,1,1,1,2,1,1,4,2,1,2,2,2,1,2,4,4,4,4,1,1,1,2,1
311,"LAURA CARNEIRO","PFL","RJ",1,2,1,2,2,2,1,1,1,4,4,4,4,4,4,1,5,2,2,2,2,4,2,2,2,2,1,2,2,4,1,1,1,1,1,5,4,4,1,2,1,1,1,4,4,1,1,4,1,2,1,4,1,2,4,2,1,4,1,1,2,2,1,1,2,2,2,1,1,4,1,4,1,1,4,4,4,4,1,1,1,2,1,1,1,4,2,1,1,1,1
121,"LAVOISIER MAIA","PFL","RN",1,1,1,2,4,2,1,1,1,4,1,1,1,1,2,1,4,2,2,2,2,4,4,1,2,2,1,2,2,1,1,1,1,1,1,4,4,4,1,2,1,4,4,1,4,1,1,1,1,1,1,4,4,2,5,2,1,5,1,2,2,1,1,1,1,2,2,1,4,1,1,2,1,4,5,1,2,4,1,1,1,2,1,1,1,4,2,4,4,4,4
98,"LEO ALCANTARA","PSDB","CE",1,2,1,2,2,2,1,1,1,5,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,1,1,1,4,1,1,1,2,1,1,1,1,4,1,1,1,4,4,1,2,1,2,4,2,1,5,1,1,2,1,1,1,2,2,2,1,1,1,1,2,1,1,5,1,2,4,1,1,1,2,1,1,4,4,2,1,1,1,1
204,"LEUR LOMANTO","PMDB","BA",1,1,4,4,4,2,1,4,4,5,1,1,1,1,2,1,4,1,4,2,2,2,2,2,4,2,1,2,2,4,1,1,1,1,1,5,4,1,2,4,1,1,1,1,4,1,4,1,4,2,1,2,1,2,4,2,4,5,1,1,2,1,1,1,4,2,2,1,1,1,1,2,1,1,5,1,2,2,2,2,1,4,4,1,1,4,2,1,1,2,1
420,"LIDIA QUINAN","PSDB","GO",1,4,1,4,4,2,1,1,1,4,1,1,1,1,2,1,2,2,2,2,2,2,2,4,4,2,1,2,2,1,1,1,1,1,4,4,1,1,1,2,1,1,1,1,4,1,1,1,1,2,4,4,4,4,4,2,1,4,1,4,4,1,1,1,2,2,2,1,4,4,1,2,1,1,5,4,4,4,1,1,4,2,1,1,1,4,2,1,1,1,1
243,"LINCOLN PORTELA","PSL","MG",1,1,1,1,1,1,2,1,1,4,2,2,2,1,1,1,4,1,1,1,1,1,1,1,2,2,1,2,2,1,4,1,1,1,1,4,1,1,2,2,1,1,1,1,4,1,1,1,1,2,2,2,1,2,2,1,2,2,1,1,1,1,2,2,2,2,2,2,1,1,4,2,1,1,2,4,4,2,2,2,1,2,1,1,2,4,1,1,1,1,1
401,"LINO ROSSI","PSDB","MT",1,4,1,4,4,2,4,1,1,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,1,1,1,2,4,4,4,4,4,1,1,4,4,4,1,2,4,2,4,4,4,5,1,4,4,1,1,1,2,2,2,4,1,1,1,2,1,1,5,4,4,4,1,1,1,2,1,1,4,4,2,1,4,1,4
481,"LUCI CHOINACKI","PT","SC",4,2,1,1,1,4,2,4,2,4,2,2,2,2,1,1,4,1,1,1,1,1,4,4,1,1,1,1,1,1,1,4,1,1,4,4,1,1,2,2,1,1,1,4,4,4,4,1,1,2,2,2,4,4,4,4,4,2,1,1,4,1,2,1,2,2,2,1,4,4,3,4,1,4,4,2,1,2,2,2,1,2,1,1,1,4,1,1,1,2,1
421,"LUCIA VANIA","PSDB","GO",4,2,1,4,2,2,1,4,1,4,1,1,1,1,4,1,2,2,4,4,4,4,2,4,4,4,4,4,2,4,1,4,4,4,1,4,4,1,1,4,4,4,1,4,4,1,1,4,1,2,1,2,1,2,4,4,4,4,1,4,4,4,1,3,2,2,2,3,1,4,1,2,1,1,4,1,2,4,1,1,1,2,1,3,3,4,4,4,1,1,1
157,"LUCIANO BIVAR","PSL","PE",4,4,1,4,1,1,4,1,1,1,2,4,1,2,2,4,4,2,2,2,2,4,1,1,5,4,4,4,4,4,4,4,4,4,1,1,4,4,4,4,4,4,1,4,4,4,1,4,1,2,1,2,4,4,2,4,4,4,4,2,2,2,4,4,4,4,4,4,4,4,2,4,1,1,2,4,4,4,4,1,1,4,4,4,4,4,1,1,4,4,4
4,"LUCIANO CASTRO","PFL","RR",1,1,4,4,4,2,1,1,1,4,1,1,1,1,2,1,4,4,2,4,2,2,2,2,2,2,1,2,4,1,4,4,1,4,4,4,1,1,1,2,1,1,1,1,4,4,1,4,4,2,1,4,1,2,4,2,1,4,1,1,2,1,1,1,4,4,4,4,1,1,4,2,1,4,4,4,2,4,1,1,1,4,1,4,4,4,2,1,4,4,1
453,"LUCIANO PIZZATTO","PFL","PR",4,4,1,2,4,2,1,1,1,4,1,4,1,4,2,4,4,2,2,4,4,4,4,4,4,2,1,4,4,4,1,1,1,1,1,4,1,1,1,2,1,4,4,1,4,1,1,4,4,2,4,2,4,4,4,4,4,5,1,1,2,4,1,4,4,4,4,4,1,1,1,2,1,4,5,1,2,4,1,1,1,2,1,1,1,4,2,1,1,1,1
608,"LUCIANO ZICA","PT","SP",1,2,1,1,1,1,2,1,2,5,2,2,2,2,1,1,4,1,1,4,1,1,4,1,1,1,1,1,1,1,1,4,2,1,2,4,1,1,2,2,1,1,1,1,4,1,1,1,1,2,4,4,1,2,2,1,2,2,1,1,1,1,2,1,4,2,2,1,1,1,5,2,1,1,2,2,1,2,2,2,1,2,1,1,1,4,1,1,1,2,1
5,"LUIS BARBOSA","PFL","RR",4,4,4,2,2,2,1,1,1,4,1,1,1,1,4,4,4,2,2,2,2,4,2,2,2,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,1,1,4,1,1,1,1,2,1,2,1,2,5,2,1,5,4,4,4,1,4,1,2,2,2,1,1,1,4,4,1,1,4,1,2,4,1,1,1,2,1,1,1,4,2,1,1,1,1
500,"LUIS CARLOS HEINZE","PPB","RS",1,1,1,4,4,2,1,1,1,4,1,1,1,1,2,1,4,2,4,2,2,2,2,2,4,2,1,2,2,1,1,1,1,1,1,4,4,1,4,2,4,1,1,4,4,1,4,4,1,4,1,2,1,2,1,2,4,4,1,1,2,1,1,1,2,2,4,1,4,1,4,4,1,1,5,1,2,4,1,1,1,2,1,1,1,4,4,1,1,4,1
312,"LUISINHO","PPB","RJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,2,2,2,2,1,1,1,1,2,1,1,5,4,4,4,4,4,4,4,4,4,4,4,2,1,1,1,1
312,"LUISINHO","PST","RJ",1,2,4,4,4,2,1,1,1,5,2,2,2,2,4,4,4,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,1,1,4,4,4,4,2,2,1,4,4,1,4,1,1,1,1,2,1,2,1,2,2,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
312,"LUISINHO",NA,"RJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
603,"LUIZ ALBERTO","PT","BA",1,2,1,1,1,1,2,1,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,5,1,1,2,4,4,1,1,1,4,1,1,1,4,4,4,4,4,4,4,4,4,2,1,4,1,4,2,1,2,2,2,1,1,1,5,4,1,1,2,2,1,2,2,2,4,2,1,4,1,4,1,1,1,2,1
341,"LUIZ ANTONIO FLEURY","PTB","SP",1,1,1,2,2,2,1,1,1,4,4,4,4,4,4,1,4,2,2,2,2,2,2,2,2,2,1,2,2,4,4,1,1,1,1,4,4,1,1,2,1,1,1,1,4,1,4,4,4,4,2,2,1,2,2,2,1,5,1,4,2,4,1,4,3,3,3,2,1,1,1,2,4,4,5,2,1,2,2,2,1,2,1,1,1,4,2,1,1,1,1
422,"LUIZ BITTENCOURT","PMDB","GO",1,1,1,2,1,2,2,4,2,5,4,2,2,2,1,1,4,1,1,4,4,1,1,1,1,1,1,1,1,4,1,4,2,4,4,4,1,4,4,2,1,4,4,1,4,1,4,1,1,2,2,4,4,2,2,4,2,2,1,1,4,1,4,4,4,4,4,4,1,1,1,2,1,1,2,2,1,2,2,2,1,2,1,3,3,4,1,1,1,4,1
454,"LUIZ CARLOS HAULY","PSDB","PR",1,1,1,2,2,4,1,1,1,4,4,1,1,1,2,4,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,1,1,1,4,4,4,4,4,4,1,2,1,4,1,1,1,1,2,1,2,1,2,4,4,2,4,1,1,1,4,2,1,1,1,1,1,1,4,1,2,1,1,4,1,2,4,1,1,1,2,1,1,1,4,2,1,2,1,1
170,"LUIZ DANTAS","PST","AL",4,4,1,2,2,4,4,4,1,5,1,1,1,1,2,1,4,4,4,4,4,4,4,4,4,2,1,2,2,1,4,1,1,1,1,4,NA,NA,NA,NA,NA,4,4,1,4,4,4,4,4,4,1,2,1,2,5,2,1,4,4,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170,"LUIZ DANTAS","PTB","AL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,1,2,2,2,1,1,1,4,2,1,1,5,4,4,4,1,1,1,2,1,1,4,4,2,1,1,1,1
615,"LUIZ DURAO","PFL","ES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,1,1,1,4,4,1,1,2,1,1,1,1,4,4,4,4,4,4,1,4,1,2,4,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
602,"LUIZ EDUARDO GREENHALGH","PT","SP",4,4,1,4,4,1,2,1,2,4,2,2,2,2,1,1,5,1,1,1,4,1,1,1,1,1,1,1,1,4,1,1,2,1,2,4,4,4,2,2,1,1,1,1,4,4,4,4,1,4,1,4,4,4,2,1,2,4,1,1,1,1,4,4,4,4,4,4,4,4,5,2,4,4,4,2,1,2,2,2,1,2,4,1,4,4,1,4,1,2,1
42,"LUIZ FERNANDO","PPB","AM",4,1,1,2,2,4,4,4,4,4,1,4,4,1,4,1,4,2,2,2,2,4,2,2,4,2,1,2,2,1,1,1,1,1,4,4,1,1,1,4,1,1,1,1,4,1,1,4,1,2,1,4,1,2,4,4,1,5,1,4,2,1,1,1,2,2,4,1,1,1,1,2,4,1,4,1,4,4,1,1,1,2,1,1,1,4,2,1,1,1,1
207,"LUIZ MOREIRA","PFL","BA",1,2,1,2,2,4,4,1,1,4,1,1,1,1,2,1,5,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,1,1,1,5,4,1,1,2,1,1,1,1,4,1,1,1,1,2,1,2,1,2,4,2,1,4,1,1,2,1,1,1,2,2,2,1,1,1,1,2,1,1,4,1,2,4,1,1,1,2,1,1,1,4,2,1,1,1,1
151,"LUIZ PIAUHYLINO","PSDB","PE",1,4,1,2,4,2,1,1,1,4,1,1,1,2,2,1,4,4,4,4,4,4,2,4,2,2,4,2,2,4,4,4,4,4,1,4,1,1,4,4,4,4,1,1,4,1,1,1,1,2,4,2,1,2,4,4,4,4,1,1,2,4,1,1,2,2,2,1,1,1,4,2,1,1,4,4,3,4,3,3,4,4,4,4,4,4,2,1,1,1,1
298,"LUIZ RIBEIRO","PSDB","RJ",1,3,1,2,1,2,1,4,1,4,1,1,1,2,2,1,2,2,2,4,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,1,1,1,1,4,1,1,1,1,2,1,4,1,2,4,2,4,4,4,1,2,1,1,2,2,2,2,2,1,1,4,4,1,1,4,4,4,4,1,1,1,2,4,2,2,4,4,4,4,1,1
313,"LUIZ SERGIO","PT","RJ",1,2,1,1,1,1,2,1,4,3,2,2,2,2,1,1,5,1,1,1,1,4,4,1,1,1,1,1,1,1,1,1,2,1,2,4,1,1,2,2,1,4,4,1,4,1,1,1,1,2,2,2,1,2,2,1,2,2,1,4,4,4,2,1,2,2,2,1,1,1,5,2,1,1,2,2,1,2,2,2,1,2,1,1,1,4,1,1,1,2,1
371,"LUIZA ERUNDINA","PSB","SP",1,2,1,1,1,1,2,1,2,2,2,2,1,2,1,1,1,1,1,1,4,1,1,1,1,1,1,2,4,1,1,1,2,4,2,4,1,1,2,2,1,1,1,1,4,1,1,1,1,2,2,2,1,2,2,1,2,2,1,1,1,1,2,2,2,2,2,2,1,1,4,2,1,4,2,2,1,2,2,2,1,2,2,2,2,4,1,1,1,4,1
277,"MAGNO MALTA","PL","ES",NA,NA,NA,NA,NA,NA,NA,NA,4,4,2,2,2,2,1,1,4,4,4,4,4,4,4,4,4,2,1,2,2,4,1,4,1,1,2,4,4,4,4,4,4,1,1,4,4,1,1,1,1,1,2,2,1,2,2,4,2,4,4,4,2,1,2,1,2,2,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
277,"MAGNO MALTA","PST","ES",NA,NA,1,4,1,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
277,"MAGNO MALTA","PTB","ES",4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,"MANOEL SALVIANO","PSDB","CE",1,2,4,4,4,2,1,1,1,5,1,1,1,1,2,1,4,2,2,2,2,2,2,2,2,2,1,2,2,4,4,4,1,1,1,4,1,1,1,4,1,1,1,1,4,1,1,1,1,4,1,2,1,4,4,2,1,5,1,1,4,4,1,1,2,2,2,1,1,1,1,2,4,1,5,1,2,4,1,1,4,4,1,1,1,4,2,1,1,1,4
584,"MANOEL VITORIO","PT","MS",1,2,1,1,1,1,2,4,2,5,2,2,2,2,1,1,5,1,1,1,1,4,1,1,1,4,4,4,4,4,4,4,4,4,2,4,1,1,2,4,1,1,1,4,4,1,1,1,1,2,2,2,1,2,2,1,2,2,1,1,1,1,2,1,2,4,4,1,1,1,2,2,1,1,2,2,1,2,2,2,1,2,1,1,1,4,1,1,1,2,1
435,"MARCAL FILHO","PMDB","MS",1,2,1,2,2,2,1,1,1,4,1,1,1,1,2,4,4,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,1,1,4,4,1,4,2,4,4,1,1,1,4,1,1,1,4,4,1,2,1,2,4,2,1,4,1,1,2,1,1,2,2,2,2,2,1,1,1,2,1,1,4,1,2,2,2,2,1,2,1,2,2,4,2,1,1,1,1
376,"MARCELO BARBIERI","PMDB","SP",4,2,1,4,1,4,4,4,4,4,4,4,4,4,4,4,4,1,2,2,1,1,4,1,2,4,1,2,1,4,4,1,2,4,2,4,1,4,2,2,1,1,1,4,4,1,4,4,4,4,2,4,1,4,2,1,2,4,4,1,1,1,1,1,4,4,2,1,4,1,2,2,4,4,4,2,1,2,2,2,4,4,4,4,4,4,1,1,2,4,1
110,"MARCELO CASTRO","PMDB","PI",1,2,1,2,2,2,1,1,1,5,1,1,1,1,4,4,4,1,2,2,2,2,2,2,2,2,1,2,2,1,1,1,1,1,1,4,1,1,2,2,1,1,1,1,4,1,1,1,1,2,1,2,4,2,4,2,1,5,1,1,4,1,1,1,2,2,2,1,4,1,1,2,1,1,5,1,2,2,1,1,1,2,1,1,1,5,2,1,1,1,1
99,"MARCELO TEIXEIRA","PMDB","CE",1,2,1,2,2,2,1,4,1,4,1,1,1,1,2,1,4,1,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,1,4,4,1,2,2,1,4,4,1,4,1,1,1,1,2,1,2,5,2,4,4,4,4,1,1,2,1,1,1,2,2,2,1,1,1,4,4,4,1,3,4,2,2,2,4,1,4,1,1,1,4,2,1,1,1,1
55,"MARCIO BITTAR","PPS","AC",1,2,1,1,1,4,4,1,4,4,2,2,2,2,1,4,4,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,2,1,4,3,1,1,2,2,1,1,1,1,4,1,1,1,1,2,2,2,1,2,2,1,2,2,4,1,4,1,2,1,2,2,2,1,1,1,5,2,1,1,2,2,1,2,2,2,4,4,4,4,4,4,1,1,1,1,1
315,"MARCIO FORTES","PSDB","RJ",1,1,4,2,2,2,1,1,1,4,1,1,1,1,4,4,4,2,4,2,4,4,2,2,2,2,4,4,4,4,4,4,1,4,1,5,1,1,1,2,1,4,1,4,4,1,4,1,1,2,1,2,1,4,4,2,1,4,1,1,2,1,4,4,4,4,4,4,1,1,1,2,1,1,4,1,2,4,1,1,4,2,1,1,1,4,2,4,1,4,1
461,"MARCIO MATOS","PTB","PR",4,4,1,2,1,4,1,1,1,5,4,1,1,2,2,1,4,2,1,1,2,2,2,2,1,2,1,2,2,1,1,1,1,1,1,5,1,1,2,2,1,1,1,1,4,1,1,1,1,4,1,2,1,2,4,2,1,4,1,1,1,1,1,1,4,4,2,1,1,1,1,2,1,1,4,1,1,2,4,4,1,2,1,1,1,4,2,1,2,1,1
247,"MARCIO REINALDO MOREIRA","PPB","MG",4,1,1,2,2,2,1,1,1,4,1,1,1,1,2,1,4,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,1,1,1,4,1,1,1,2,1,1,1,1,4,4,1,1,1,2,1,2,1,2,4,2,1,4,1,1,2,1,1,1,2,2,2,1,4,1,1,2,1,1,4,1,2,4,1,1,1,2,4,1,1,5,2,1,1,1,1
136,"MARCONDES GADELHA","PFL","PB",4,4,1,2,2,2,1,1,1,4,4,1,1,1,2,4,4,2,2,2,4,2,4,4,2,2,1,4,4,4,1,1,1,1,1,4,4,1,1,2,1,4,4,1,2,1,1,4,1,4,1,4,1,4,4,2,1,4,1,1,4,1,1,1,4,2,2,1,4,4,4,4,1,4,4,4,2,4,1,1,1,4,4,4,1,4,4,4,1,4,1
