"id","name","party","state","vote.3117","vote.3118","vote.3121","vote.3122","vote.3124","vote.3132","vote.3134","vote.3137","vote.3147","vote.3149","vote.3226","vote.3228","vote.3233","vote.3234","vote.3238","vote.3250","vote.3253","vote.3257","vote.3259","vote.3261","vote.3263","vote.3266","vote.3272","vote.3278","vote.3282","vote.3284","vote.3285","vote.3292","vote.3304","vote.3305","vote.3307","vote.3312","vote.3314","vote.3318","vote.3319","vote.3320","vote.3321","vote.3323","vote.3326","vote.3328","vote.3329","vote.3330","vote.3335","vote.3336","vote.3337","vote.3338","vote.3341","vote.3345","vote.3346","vote.3347","vote.3348","vote.3350","vote.3353","vote.3356","vote.3359","vote.3361","vote.3362","vote.3364","vote.3365","vote.3366","vote.3374","vote.3381","vote.3386","vote.3391","vote.3392","vote.3393","vote.3395","vote.3396","vote.3397","vote.3401","vote.3406","vote.3407","vote.3408","vote.3411","vote.3414","vote.3422","vote.3424","vote.3425","vote.3426","vote.3427","vote.3434","vote.3435","vote.3436","vote.3437","vote.3443","vote.3446","vote.3448","vote.3451","vote.3454","vote.3458","vote.3459","vote.3460","vote.3462","vote.3463","vote.3464","vote.3474","vote.3475","vote.3477","vote.3478","vote.3479","vote.3480","vote.3481","vote.3483","vote.3485","vote.3488","vote.3489","vote.3490","vote.3495","vote.3498","vote.3502","vote.3503","vote.3504","vote.3505","vote.3508","vote.3509","vote.3510"
466,"GIACOBO","PR","PR",1,4,4,1,4,4,2,1,1,1,1,4,2,4,4,1,1,2,2,2,1,1,2,4,2,4,1,1,1,1,2,1,4,1,1,1,1,2,2,1,4,4,1,4,5,2,4,4,4,1,1,1,2,2,4,5,4,4,4,4,2,1,4,4,2,2,4,2,4,4,2,1,1,2,4,4,4,4,4,4,4,1,2,4,2,4,2,2,4,2,4,2,2,1,4,1,4,1,4,4,4,4,1,4,4,2,1,5,1,2,1,4,2,4,2,4
234,"GILMAR MACHADO","PT","MG",1,4,1,1,1,2,2,1,4,1,1,1,2,4,5,4,1,1,1,2,1,1,2,1,1,5,1,1,1,1,2,1,2,1,4,1,1,2,4,1,1,2,1,4,4,2,2,2,2,1,1,1,2,2,2,1,2,4,4,4,2,1,2,1,4,4,4,4,2,2,1,2,4,2,1,1,1,1,1,1,1,4,2,4,4,4,2,2,1,2,2,2,2,1,4,1,1,1,2,2,2,4,1,2,4,4,1,5,2,2,1,4,1,4,2,2
27,"GIOVANNI QUEIROZ","PDT","PA",1,2,1,1,1,2,2,1,1,1,4,1,2,1,4,1,1,2,2,4,1,1,2,1,2,4,1,3,1,1,2,1,4,1,4,4,1,2,2,1,1,2,1,2,4,2,4,2,2,1,1,1,4,4,4,1,2,1,2,4,2,1,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,1,1,4,4,2,2,2,2,2,4,1,2,2,2,2,1,1,4,4,1,2,4,4,5,1,1,2,2,1,4,2,2,1,1,1,2,2,5
166,"GIVALDO CARIMBAO","PSB","AL",1,4,4,1,4,4,2,1,4,4,4,4,4,4,4,1,1,1,1,4,1,1,2,4,1,4,4,1,1,1,2,4,2,4,1,1,1,4,4,4,4,4,1,2,4,2,4,2,4,1,1,1,4,2,2,1,2,1,2,4,4,4,2,1,4,2,4,2,4,2,1,2,4,4,1,4,1,4,4,1,4,4,4,2,2,4,4,2,1,2,4,4,2,4,4,1,1,1,4,1,4,4,4,4,4,4,4,4,4,2,1,4,4,2,2,4
55,"GLADSON CAMELI","PP","AC",1,2,1,1,1,2,2,1,1,1,1,4,2,1,4,4,4,4,4,2,1,1,2,1,2,5,1,1,1,1,2,1,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,1,1,1,4,2,2,1,4,1,4,5,4,4,2,1,4,2,2,2,2,2,1,1,1,2,4,4,1,1,1,1,4,1,2,4,2,2,2,2,1,2,2,4,2,1,4,4,4,1,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
143,"GONZAGA PATRIOTA","PSB","PE",1,2,1,1,4,1,2,1,1,1,1,1,2,4,4,1,1,2,2,2,1,1,2,4,1,4,1,1,1,1,2,4,2,1,4,4,4,2,2,1,1,4,1,2,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,2,2,4,4,1,4,1,4,4,2,3,4,4,4,4,4,4,4,2,1,1,4,2,4,5
100,"GORETE PEREIRA","PR","CE",4,2,4,1,1,4,4,4,4,4,1,1,4,1,5,2,1,2,2,2,1,2,2,1,1,4,1,1,1,1,4,4,2,1,1,4,1,4,4,4,1,2,4,2,4,4,2,2,2,1,4,2,2,4,2,4,2,1,2,4,4,4,2,5,4,4,4,4,4,2,1,4,4,4,4,1,1,1,1,1,4,4,4,4,2,2,2,4,1,4,2,4,2,1,1,1,4,4,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
357,"GUILHERME CAMPOS","DEM","SP",2,5,5,2,5,1,1,2,2,2,2,4,5,4,4,1,2,2,2,4,4,1,2,2,2,4,2,4,1,1,4,4,4,1,1,1,1,4,5,5,5,4,4,4,4,5,4,4,5,2,5,2,5,5,5,2,5,5,5,2,5,5,5,4,4,5,5,5,5,5,2,1,4,4,5,2,1,1,1,1,1,4,5,5,5,4,4,5,4,5,4,4,5,2,2,2,4,1,4,2,4,5,2,2,5,4,5,1,5,4,2,4,5,4,4,4
195,"GUILHERME MENEZES","PT","BA",1,2,1,1,1,2,2,1,1,1,1,1,2,1,5,2,1,1,1,2,1,1,2,1,1,4,1,1,1,1,2,1,2,1,1,1,1,2,2,1,1,2,1,2,2,2,2,2,2,1,1,1,2,2,2,1,2,1,2,4,2,1,2,1,2,2,1,2,2,2,1,2,1,2,1,1,1,1,1,1,1,1,2,2,4,2,2,2,1,2,2,2,2,1,2,1,1,1,2,2,2,4,4,2,2,2,1,5,2,2,1,1,1,2,2,5
450,"GUSTAVO FRUET","PSDB","PR",2,5,5,2,5,1,1,2,2,2,2,2,4,4,4,1,2,2,1,2,2,1,1,2,2,4,2,1,1,1,5,4,5,1,1,1,1,4,5,5,4,4,5,4,5,4,4,1,5,2,4,2,4,4,4,5,5,4,1,4,5,4,5,4,4,2,2,1,2,1,2,1,1,1,2,2,1,1,1,1,1,1,4,4,4,4,4,4,4,4,5,4,4,2,2,2,2,1,2,2,2,4,4,1,4,4,4,4,5,4,1,5,4,5,5,4
52,"HENRIQUE AFONSO","PT","AC",1,2,4,1,1,2,2,1,4,1,1,1,2,1,5,2,1,1,1,2,1,1,2,1,1,5,1,1,1,1,2,1,2,1,1,4,1,2,2,1,1,2,1,2,5,2,2,2,2,1,1,1,2,2,2,1,2,1,2,4,4,4,4,4,2,2,2,2,4,2,1,2,1,2,4,4,4,4,4,4,1,1,2,2,4,4,2,2,1,2,2,2,2,1,1,1,1,1,4,2,2,5,1,4,4,2,1,5,4,4,4,4,4,4,4,4
123,"HENRIQUE EDUARDO ALVES","PMDB","RN",4,2,1,1,4,4,4,1,4,4,4,1,2,4,4,4,1,1,1,4,1,1,2,4,1,4,4,1,1,1,4,4,4,4,4,4,4,4,2,4,1,2,4,2,4,2,4,2,2,1,1,1,4,4,2,1,2,1,2,1,4,4,4,4,4,4,1,4,4,4,4,1,4,2,4,1,4,4,4,4,1,4,2,2,4,4,4,4,4,2,2,2,2,1,1,1,1,4,4,4,2,4,1,4,2,4,4,4,4,4,4,4,4,4,2,4
498,"HENRIQUE FONTANA","PT","RS",1,2,1,1,4,2,2,1,1,1,1,4,2,4,4,2,1,1,1,2,1,1,2,1,1,4,1,1,4,1,2,4,2,1,1,1,1,2,2,1,1,2,1,2,4,2,2,2,2,1,1,1,2,2,2,1,2,1,2,4,2,4,4,4,2,2,1,2,2,2,1,2,1,4,4,4,1,1,1,1,4,1,2,2,2,2,2,2,1,2,2,2,2,1,4,1,1,1,2,2,4,4,1,2,2,4,4,4,4,2,1,1,1,2,2,4
448,"HERMES PARCIANELLO","PMDB","PR",1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,1,4,1,4,4,1,1,2,4,2,4,4,2,2,4,1,1,1,4,4,4,1,2,1,2,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,2,1,4,4,4,2,4
402,"HOMERO PEREIRA","PR","MT",1,2,1,1,4,2,2,1,1,1,1,4,2,4,4,1,1,2,2,2,1,1,2,1,1,4,1,1,4,1,4,4,4,4,4,4,4,2,2,1,1,2,1,2,4,2,2,2,2,1,1,2,2,2,2,1,2,1,2,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,1,1,2,4,2,4,1,1,2,4,1,4,1,2,1,4,1,2,2,4
306,"HUGO LEAL","PSC","RJ",1,2,1,1,4,2,2,1,4,1,1,1,2,4,4,2,4,1,1,2,1,1,2,1,1,4,4,4,1,1,2,1,2,1,1,1,1,2,2,1,1,2,3,5,4,2,4,2,4,1,1,1,4,4,2,1,4,4,4,4,2,4,4,4,4,4,1,4,2,2,2,4,1,2,4,1,1,1,4,4,1,1,2,2,2,2,2,2,4,2,2,4,4,1,1,4,1,4,2,2,2,4,1,2,2,2,1,4,2,2,1,1,1,2,4,4
242,"HUMBERTO SOUTO","PPS","MG",1,2,2,1,4,1,1,2,1,1,2,4,4,4,4,2,2,2,4,2,2,1,4,4,4,4,2,1,1,1,5,5,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,2,4,2,4,4,4,2,4,2,1,4,4,4,2,2,2,2,2,4,4,1,2,1,1,2,1,2,1,1,4,1,4,1,4,3,4,4,4,4,4,4,4,4,4,2,2,4,4,1,2,2,2,4,1,1,5,4,4,1,4,4,1,4,4,5,5,4
492,"IBSEN PINHEIRO","PMDB","RS",1,2,1,1,4,2,2,1,1,1,1,4,2,1,4,1,1,2,2,2,1,1,2,1,1,4,4,3,1,1,2,4,2,3,1,1,3,2,2,4,4,4,1,2,5,2,2,2,2,1,4,1,2,2,2,1,4,1,2,4,4,1,4,4,4,4,1,2,2,4,1,1,1,4,1,1,1,1,1,1,4,1,2,2,2,2,4,2,1,4,2,2,2,1,4,4,4,1,4,4,4,4,1,1,4,2,4,4,2,2,4,1,1,2,2,4
58,"ILDERLEI CORDEIRO","PPS","AC",2,2,2,1,4,1,1,2,2,2,2,2,5,2,4,4,4,4,4,2,2,1,1,2,2,5,2,1,1,1,5,4,5,1,1,1,1,4,5,4,4,5,4,5,4,4,4,1,4,2,4,2,4,4,4,4,4,5,4,4,4,4,4,4,4,4,2,1,4,4,2,1,1,4,4,4,4,4,4,4,4,4,5,4,5,5,4,5,5,4,4,5,5,2,4,2,2,1,4,2,2,4,4,4,4,4,4,4,4,4,1,5,5,5,5,5
307,"INDIO DA COSTA","DEM","RJ",2,4,4,2,4,4,4,4,4,4,4,4,5,4,4,4,4,2,4,4,4,2,2,4,4,4,2,4,3,4,4,4,4,4,4,4,4,4,4,5,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,5,2,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,5,2,4,5,5,4,5,5,2,4,4,4,4,4
145,"INOCENCIO OLIVEIRA","PR","PE",1,2,1,4,1,2,2,1,1,4,4,1,2,1,2,2,1,1,4,2,1,1,4,1,1,2,4,4,4,1,2,1,2,4,4,4,4,2,2,1,1,4,1,2,2,2,2,2,2,1,1,1,2,2,2,1,2,1,4,4,2,1,2,4,4,4,1,2,2,2,1,2,1,2,1,4,4,4,4,4,4,1,4,2,2,2,2,2,4,4,2,2,2,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,1,1,2,4,2
177,"IRAN BARBOSA","PT","SE",1,4,4,4,1,2,2,1,1,1,1,1,2,1,4,2,1,1,2,4,4,4,4,4,4,4,1,1,1,1,2,1,2,1,1,1,1,2,2,1,1,2,1,4,2,2,2,2,2,1,1,1,4,4,4,4,4,4,4,4,2,1,2,4,2,2,2,2,4,2,1,2,1,2,1,4,1,1,1,1,1,1,2,2,4,2,2,2,1,2,2,4,2,1,1,1,1,1,4,4,2,4,1,1,2,2,1,5,2,2,1,1,1,2,2,4
273,"IRINY LOPES","PT","ES",1,4,4,4,1,2,2,1,1,1,4,1,4,1,4,2,1,1,1,4,4,4,2,1,1,4,1,1,1,1,2,1,2,1,1,1,1,2,2,1,1,2,1,2,4,1,2,2,2,1,1,1,2,2,2,1,2,1,2,4,4,1,2,1,2,2,1,2,4,2,1,2,1,2,1,1,1,1,1,1,1,4,2,2,2,2,2,2,1,4,2,2,2,1,1,1,1,1,2,2,2,4,1,1,2,2,1,5,2,2,1,1,1,2,4,4
417,"IRIS DE ARAUJO","PMDB","GO",4,2,1,1,5,2,4,1,1,1,1,1,2,4,4,2,1,1,1,4,4,4,2,1,1,4,1,1,4,4,4,1,4,1,1,1,1,2,2,1,1,2,1,2,4,2,2,4,2,1,1,1,4,4,4,4,4,4,4,4,2,1,2,1,2,2,1,2,2,2,1,1,1,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,2,2,4,4,4,1,1,1,1,2,2,2,4,1,1,2,2,1,4,2,2,1,1,1,2,2,4
359,"IVAN VALENTE","PSOL","SP",2,2,1,1,2,1,2,1,1,1,2,1,2,1,4,2,2,1,1,2,1,1,1,2,2,1,2,1,1,2,4,2,1,1,1,1,2,1,1,1,2,1,2,1,1,4,4,1,1,2,2,2,1,1,1,2,1,2,1,2,2,2,2,4,2,2,2,1,2,2,1,2,1,2,1,1,1,1,1,1,1,1,2,2,4,4,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,4,2,4,4,4,4,4,2,1,1,2,2,1,1,2
530,"IZALCI","PSDB","DF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,1,2,4,4,4,1,1,1,5,5,4,4,4,4,4,4,5,4,4,5,4,4,4,4,4,1,5,2,5,2,5,5,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174,"JACKSON BARRETO","PMDB","SE",1,2,1,1,4,2,4,1,4,4,1,1,4,1,4,2,1,2,4,2,1,1,2,1,2,4,4,1,1,1,2,1,2,1,1,1,1,4,4,1,1,2,4,2,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,1,2,4,2,2,1,4,4,2,1,1,1,4,4,1,1,1,1,4,4,4,2,4,4,2,2,2,4,2,2,4,4,1,4,1,1,4,4,4,2,4,4,2,4,2,1,5,2,2,1,4,1,2,2,4
22,"JADER BARBALHO","PMDB","PA",4,2,1,1,4,4,4,4,1,1,1,4,4,4,4,2,1,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,1,4,4,1,2,4,2,1,2,1,4,4,1,1,1,1,4,1,1,4,4,4,4,4,4,4,4,4,2,2,4,4,4,4,4,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
240,"JAIME MARTINS","PR","MG",4,2,4,1,4,4,2,1,1,1,4,1,2,1,4,4,4,4,4,4,4,4,4,1,2,4,1,1,1,1,4,4,2,1,1,4,1,5,2,4,4,4,4,2,4,2,2,4,2,4,4,1,4,4,4,1,4,1,2,4,2,4,2,4,4,4,4,2,4,4,4,1,1,4,4,1,1,1,4,1,4,1,4,2,4,4,4,4,4,2,2,4,2,1,4,4,1,1,2,2,2,4,1,1,4,4,4,5,2,4,1,1,4,2,2,2
302,"JAIR BOLSONARO","PP","RJ",1,2,3,2,2,1,1,2,2,2,2,1,2,1,4,1,1,2,2,2,2,2,2,2,2,4,1,3,1,2,1,2,3,1,1,4,2,2,2,1,2,1,2,1,4,1,1,1,1,2,2,2,1,1,1,2,1,2,1,4,1,1,2,2,1,2,2,1,4,1,2,1,1,1,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,4,1,1,2,2,1,4,2,2,1,1,1,1,2,4
518,"JAIRO ATAIDE","DEM","MG",2,5,5,2,5,1,1,2,2,1,1,4,5,1,4,1,1,4,4,2,1,2,2,1,2,4,1,1,1,1,4,5,5,1,1,1,1,4,4,5,4,4,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,"JANETE CAPIBERIBE","PSB","AP",4,2,4,1,1,4,2,1,1,1,1,4,2,4,4,4,1,1,1,2,1,1,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,2,4,4,4,4,2,4,2,1,4,2,1,4,2,1,4,4,2,4,1,2,2,4,1,1,1,4,1,1,1,1,1,1,4,4,2,2,4,2,4,4,2,4,4,4,4,4,4,4,1,1,4,2,4,4,1,1,2,4,4,5,2,4,1,4,4,4,4,4
358,"JANETE ROCHA PIETA","PT","SP",1,2,1,1,4,2,2,1,1,1,1,1,4,1,4,2,1,1,1,2,1,1,2,1,1,4,1,1,1,1,2,1,2,1,4,1,1,2,2,1,1,2,1,2,4,2,2,2,2,1,4,1,2,2,2,1,2,1,2,4,2,1,2,1,4,2,1,2,2,2,1,2,1,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,2,2,2,2,1,1,1,1,1,2,2,2,2,1,1,2,2,1,5,2,2,1,1,1,2,2,4
553,"JEFFERSON CAMPOS","PTB","SP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,5,4,1,1,1,2,1,2,1,1,1,1,4,2,4,1,2,4,2,4,2,2,4,2,1,4,4,4,4,4,4,2,1,2,4,2,1,2,1,4,2,1,2,2,2,2,1,4,2,1,1,1,1,1,1,4,4,5,2,4,4,4,4,4,2,4,2,4,1,4,4,1,1,2,2,2,4,3,2,2,2,1,5,2,2,1,4,1,2,4,4
176,"JERONIMO REIS","DEM","SE",1,2,4,1,4,2,2,1,4,1,1,1,2,4,4,1,4,4,2,2,1,4,2,1,1,4,1,1,1,1,2,4,4,1,1,1,1,2,2,4,1,2,1,2,4,2,4,4,2,1,1,2,2,2,2,1,4,1,4,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,1,4,2,2,4,1,2,2,2,1,4,2,4,1,1,4,2,2,4
360,"JILMAR TATTO","PT","SP",1,2,1,1,3,2,2,4,1,1,4,4,4,4,4,4,4,4,4,2,4,4,4,4,1,4,1,1,1,1,4,1,2,1,1,1,1,2,2,4,1,2,1,2,4,4,4,2,2,1,1,1,2,2,2,1,4,1,2,4,2,4,4,4,4,2,1,2,2,4,1,2,4,4,1,4,4,4,4,1,4,1,4,2,4,4,4,4,4,4,4,2,2,1,1,4,4,1,4,4,4,4,4,4,4,4,4,4,4,2,1,1,4,2,4,4
246,"JO MORAES","PCdoB","MG",1,2,1,1,4,2,2,4,1,1,1,1,2,4,2,2,1,1,1,2,1,1,2,1,1,2,1,1,1,1,4,1,2,1,1,4,1,2,2,1,1,2,1,2,4,2,2,2,2,1,1,1,2,2,2,1,2,1,2,4,2,1,2,4,4,2,1,2,4,4,1,2,4,2,4,1,1,1,1,1,4,4,4,2,4,2,2,2,1,2,2,2,2,1,1,1,1,4,2,2,2,4,1,1,2,2,1,4,2,2,1,1,4,4,2,2
198,"JOAO ALMEIDA","PSDB","BA",2,4,4,2,4,1,1,2,2,2,2,2,4,2,4,1,2,2,2,4,2,1,1,4,2,4,2,3,1,1,4,4,4,3,1,1,1,4,4,4,5,4,5,4,5,5,4,4,4,2,4,2,4,4,5,4,4,4,1,2,4,4,4,4,4,2,4,1,2,4,2,1,4,1,4,2,1,1,1,1,4,1,5,4,4,4,4,5,4,4,4,5,4,2,2,2,2,4,2,4,4,4,4,2,4,4,5,1,4,4,2,5,4,5,5,5
251,"JOAO BITTAR","DEM","MG",1,2,1,1,5,2,2,2,1,1,1,1,2,1,4,1,1,1,1,2,1,1,2,1,2,4,1,1,4,1,2,1,2,1,1,1,1,2,2,1,4,2,5,5,4,5,1,1,5,2,5,2,2,2,5,5,5,5,1,2,2,4,4,4,4,5,5,5,5,5,2,4,1,5,5,5,1,1,4,4,1,1,5,5,4,2,4,4,4,5,5,4,5,2,4,1,1,1,2,2,2,4,1,1,5,4,5,5,5,5,1,5,1,5,5,4
418,"JOAO CAMPOS","PSDB","GO",2,5,4,2,4,1,4,4,4,4,2,4,4,2,4,1,2,2,2,2,2,1,4,2,2,4,2,4,1,1,5,4,1,1,1,1,1,4,4,5,4,4,4,4,5,4,4,4,4,2,4,4,4,4,4,2,3,4,1,2,4,4,2,2,4,4,2,1,4,1,2,1,1,4,2,2,1,1,1,4,1,1,4,5,4,4,5,4,4,4,4,5,4,4,2,2,2,1,2,4,2,4,4,2,4,4,4,4,5,4,1,5,4,4,4,5
187,"JOAO CARLOS BACELAR","PR","BA",1,2,1,1,4,4,2,1,1,1,4,4,4,1,4,4,4,2,2,2,1,2,2,4,2,4,4,1,4,1,4,1,4,1,4,4,1,4,4,4,1,4,4,2,4,4,4,2,4,4,4,4,2,4,4,1,4,4,2,5,4,1,4,1,4,2,4,2,2,2,4,1,1,4,1,1,4,1,1,1,4,1,2,2,4,2,2,4,1,4,4,4,4,4,4,1,4,1,4,4,2,4,4,1,4,4,4,4,4,2,1,4,4,2,2,4
362,"JOAO DADO","PDT","SP",1,2,1,1,4,1,2,1,1,1,1,1,2,1,4,1,1,1,1,4,4,4,2,1,4,4,1,1,1,1,2,4,2,1,1,1,1,4,2,1,4,4,4,4,4,2,4,2,2,1,1,1,2,2,4,4,4,4,4,4,4,1,4,4,2,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,2,2,2,2,1,1,4,1,1,2,2,2,4,1,1,2,2,1,2,2,2,1,4,4,4,4,4
199,"JOAO LEAO","PP","BA",1,4,1,1,4,2,2,1,4,1,1,4,2,1,5,2,1,4,4,2,1,1,2,2,1,2,1,1,1,1,2,1,2,1,4,1,4,2,2,1,4,2,1,2,4,2,4,2,4,1,4,1,2,2,2,1,2,1,2,5,4,1,4,4,4,4,4,4,4,4,4,4,4,4,1,1,4,1,1,1,1,1,2,2,2,2,2,2,1,2,4,2,2,1,2,1,1,1,4,2,2,4,1,1,2,2,1,5,2,2,1,4,1,2,2,4
239,"JOAO MAGALHAES","PMDB","MG",1,2,1,1,4,4,2,1,1,1,4,1,2,4,4,2,1,2,1,4,4,4,2,4,1,4,1,1,4,1,2,1,2,4,4,4,1,2,2,1,1,2,1,4,5,2,2,2,2,1,1,1,4,2,2,1,2,1,4,4,2,4,2,4,4,4,4,4,4,4,1,1,1,2,1,1,1,1,1,1,1,1,2,2,4,4,2,2,1,2,2,4,4,1,1,1,1,1,2,2,2,4,1,1,2,2,1,4,2,2,1,4,4,2,2,4
124,"JOAO MAIA","PR","RN",1,2,1,1,4,2,2,1,1,1,1,1,2,1,4,2,1,1,2,2,1,1,2,1,1,4,1,1,1,1,2,4,2,4,4,4,4,2,4,1,1,2,4,2,4,4,4,4,4,4,4,4,2,2,4,1,2,1,2,4,4,1,4,1,4,2,4,2,2,2,4,4,1,2,4,4,1,4,1,4,4,1,2,2,2,2,2,2,1,2,2,4,2,4,1,4,4,1,2,2,2,4,1,4,4,4,4,4,1,2,1,4,1,2,4,4
473,"JOAO MATOS","PMDB","SC",1,2,1,1,4,2,2,1,1,1,1,1,2,1,4,2,4,2,2,2,1,1,2,1,1,4,1,1,1,1,2,1,2,1,1,1,1,2,2,1,4,2,1,2,4,2,2,2,2,1,1,1,2,2,2,1,2,1,2,4,2,4,4,4,4,2,1,2,2,2,1,1,1,4,4,4,1,1,1,1,1,1,2,2,2,2,2,2,1,4,2,2,2,1,1,4,1,4,4,4,4,4,1,4,2,2,1,3,4,4,4,4,4,4,4,4
61,"JOAO OLIVEIRA","DEM","TO",2,5,5,2,4,1,1,1,2,2,2,2,4,4,4,1,2,2,2,2,2,2,2,2,2,4,2,1,1,1,4,4,4,1,1,1,1,4,4,5,4,4,4,4,1,4,1,1,4,2,4,2,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,2,1,1,4,4,4,1,1,1,1,1,1,4,5,4,4,4,4,4,4,4,4,4,2,4,4,2,4,2,2,2,4,4,1,4,4,4,4,4,4,2,4,4,4,5,5
361,"JOAO PAULO CUNHA","PT","SP",1,4,1,1,4,2,2,1,1,1,1,1,2,4,4,4,1,1,2,2,1,1,2,4,1,4,1,1,1,1,4,1,2,1,4,1,1,2,2,1,1,2,1,2,2,4,4,4,4,4,4,4,2,2,4,1,2,1,2,4,4,1,4,1,2,2,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,1,2,4,4,4,4,4,4,4,4,4,4,1,4,1,1,1,4,4,4,4,1,4,2,4,1,4,4,2,1,4,4,2,2,2
474,"JOAO PIZZOLATTI","PP","SC",4,4,4,1,4,2,4,1,4,1,4,4,2,4,4,4,4,1,2,4,1,4,4,1,1,4,4,1,4,1,4,1,2,1,1,1,1,2,2,1,1,2,4,2,4,4,2,4,4,1,1,1,4,2,4,1,2,1,2,4,4,4,2,1,4,4,4,4,4,2,1,2,1,4,1,4,4,4,1,1,4,1,4,2,4,4,4,4,4,4,4,4,2,1,1,1,4,1,4,4,2,4,1,4,4,4,4,2,4,4,4,4,4,4,4,2
172,"JOAQUIM BELTRAO","PMDB","AL",1,4,1,1,4,2,4,1,1,1,1,1,2,1,4,2,1,1,2,4,4,4,4,1,1,5,1,1,1,1,2,1,2,1,1,1,1,2,2,1,1,2,1,2,3,2,2,2,2,1,1,1,2,2,2,1,2,1,2,5,2,1,2,1,4,4,4,4,4,4,4,4,4,2,1,1,1,1,1,1,1,1,2,2,2,4,4,2,1,2,2,2,2,1,1,4,1,1,2,2,2,5,1,1,2,2,1,5,4,2,1,1,4,4,4,4
409,"JOFRAN FREJAT","PR","DF",1,2,1,1,1,2,2,1,1,1,1,1,4,1,5,1,1,1,1,2,1,1,2,1,2,4,1,1,1,1,5,1,4,1,1,1,1,2,2,1,1,2,4,2,4,2,1,1,1,2,2,2,2,2,2,2,2,2,1,4,2,1,5,2,2,2,2,4,4,2,2,1,1,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,4,2,2,2,2,1,1,1,1,4,4,4,4,4,2,1,4,2,1,4,1,2,1,1,1,2,4,4
