"id","name","party","state","vote.100000136","vote.100000137","vote.100000138","vote.100000139","vote.100000140","vote.100000141","vote.100000142","vote.100000143","vote.100000144","vote.100000145","vote.100000146","vote.100000147","vote.100000148","vote.100000149","vote.100000150","vote.100000151","vote.100000152","vote.100000153","vote.100000154","vote.100000155","vote.100000156","vote.100000157","vote.100000158","vote.100000159","vote.100000160","vote.100000161","vote.100000162","vote.100000163","vote.100000164","vote.100000165","vote.100000166","vote.100000167","vote.100000168","vote.100000169","vote.100000170","vote.100000171","vote.100000172","vote.100000173","vote.100000174","vote.100000177","vote.100000178","vote.100000179","vote.100000180","vote.100000181","vote.100000182","vote.100000183","vote.100000184","vote.100000289","vote.100000290","vote.100000291","vote.100000292","vote.100000293","vote.100000294","vote.100000719","vote.100000762","vote.100000763"
247,"LEOPOLDO BESSONE","PST","MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1,1
204,"LEUR LOMANTO","PFL","BA",1,2,NA,NA,NA,1,1,1,1,NA,NA,2,1,1,1,1,1,1,1,2,2,1,1,1,NA,NA,NA,NA,NA,NA,1,2,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,1,2,1,NA,NA,NA,1,2
362,"LIBERATO CABOCLO","PDT","SP",1,1,1,1,1,2,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,1,1,1,2,2,2,NA,1,NA,NA,NA,NA,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,1,1,NA,NA,1,1
13,"LOURIVAL FREITAS","PT","AP",1,1,2,NA,1,2,1,2,NA,NA,NA,1,2,2,2,2,2,2,2,1,NA,2,2,1,2,NA,1,NA,NA,NA,NA,1,1,NA,1,1,1,2,NA,NA,2,NA,2,2,NA,1,NA,2,1,NA,2,1,NA,NA,NA,1
466,"LUCI CHOINACKI","PT","SC",NA,1,NA,2,1,1,1,2,NA,NA,NA,1,2,2,2,NA,1,2,2,1,1,2,2,1,2,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,2,1,NA,NA,NA,NA,NA,3,1,NA,NA,1,2,NA,1,NA,NA,1,1
127,"LUCIA BRAGA","PDT","PB",1,1,1,1,NA,2,2,NA,NA,NA,NA,2,2,2,2,2,2,2,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
410,"LUCIA VANIA","PMDB","GO",NA,1,1,1,1,1,1,NA,NA,NA,NA,1,1,NA,NA,NA,2,2,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,NA,NA,NA,1,NA
444,"LUCIANO PIZZATTO","PFL","PR",NA,NA,1,1,1,NA,1,NA,NA,NA,NA,2,NA,1,NA,1,1,1,1,2,2,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA
205,"LUIS EDUARDO","PFL","BA",1,2,NA,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,1,1,NA,NA,NA,NA,1,NA,1,2,1,1,1,1,1,1,NA,1,NA,1,1,1,NA,NA,NA,NA,1,2,1,2,1,NA,1,1
495,"LUIS ROBERTO PONTE","PMDB","RS",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,NA,1,NA,NA,NA,NA,1,1,1,2,NA,NA,1,1,1,1,NA,1,NA,2,1,NA,NA,1,NA,NA,1,2,NA,1,NA,NA,1,1
445,"LUIZ CARLOS HAULY","PP","PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA
445,"LUIZ CARLOS HAULY","PST","PR",1,1,2,1,1,1,1,1,1,1,NA,1,1,1,1,2,1,1,2,NA,1,1,1,1,1,NA,1,1,1,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,2,NA,1,1,NA,NA,NA,NA,1,2,1,NA,NA,NA,1,1
369,"LUIZ CARLOS SANTOS","PMDB","SP",NA,NA,1,1,NA,1,1,1,1,1,NA,1,1,1,2,1,2,2,2,1,1,1,2,1,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,1,1,NA,1,NA,2,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1
167,"LUIZ DANTAS","PSD","AL",1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,NA,1,2,2,2,1,NA,NA,1,1,NA,NA,1,NA,NA,NA,NA,2,NA,NA,1,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,2,1,NA,NA,NA,1,1
101,"LUIZ GIRAO","PDT","CE",1,NA,1,1,1,2,2,NA,3,NA,1,1,2,2,1,2,2,NA,2,1,NA,NA,2,2,2,1,1,NA,NA,NA,NA,1,1,NA,1,1,2,2,NA,1,NA,NA,3,1,NA,1,NA,NA,2,2,NA,NA,NA,NA,NA,NA
370,"LUIZ GUSHIKEN","PT","SP",1,1,NA,2,1,2,1,2,NA,NA,NA,1,2,2,2,2,2,2,2,1,1,NA,2,1,2,NA,NA,NA,NA,NA,2,1,1,NA,1,NA,1,2,NA,NA,NA,NA,2,2,1,1,NA,NA,1,2,2,1,NA,NA,1,1
467,"LUIZ HENRIQUE","PMDB","SC",1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,1,1,1,NA,1,1,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,1,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,1,2,1,1,NA,NA,1,1
207,"LUIZ MOREIRA","PFL","BA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
207,"LUIZ MOREIRA","PTB","BA",1,2,1,1,1,1,1,1,1,1,NA,2,1,1,1,1,1,1,1,2,2,1,1,1,NA,NA,1,NA,1,1,1,NA,1,1,1,1,1,1,NA,1,1,1,1,1,NA,NA,NA,NA,1,2,1,NA,NA,NA,NA,NA
148,"LUIZ PIAUHYLINO","PSB","PE",1,1,2,1,1,2,2,2,2,1,NA,1,2,2,2,2,2,2,2,1,NA,2,2,2,NA,NA,NA,NA,NA,NA,1,1,1,2,1,1,1,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,2,2,2,1,NA,NA,1,1
99,"LUIZ PONTES","PSDB","CE",NA,1,NA,1,1,1,1,1,1,1,1,1,1,1,NA,1,2,2,2,2,NA,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,2,NA,NA,1,NA,NA,1,NA,NA,1,2,NA,NA,NA,NA,NA,NA
306,"LUIZ SALOMAO","PDT","RJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
514,"LUIZ SOYER","PMDB","GO",1,NA,1,NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
248,"LUIZ TADEU LEITE","PMDB","MG",1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,2,1,NA,NA,1,NA,1,1,1,2,1,1,1,1,1,1,NA,1,NA,1,NA,NA,NA,1,NA,NA,1,2,NA,1,NA,1,NA,NA
208,"LUIZ VIANA NETO","PMDB","BA",NA,3,NA,NA,1,1,1,NA,NA,1,NA,2,1,NA,1,1,1,1,NA,NA,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
208,"LUIZ VIANA NETO",NA,"BA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,2,NA,1,1,1,1,1,2,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
534,"LYSANEAS MACIEL","PDT","RJ",1,1,1,NA,NA,2,2,NA,NA,NA,2,1,2,2,2,NA,2,2,2,1,1,1,2,2,2,NA,NA,NA,NA,NA,NA,1,1,NA,NA,3,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,NA,NA,NA,1,1
365,"MAGALHAES TEIXEIRA","PSDB","SP",1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,1,1,1,1,NA,2,NA,3,NA,1,NA,NA,NA,NA,1,2,1,1,NA,NA,1,1
355,"MALULY NETTO","PFL","SP",NA,2,1,NA,1,1,1,NA,NA,NA,NA,1,1,1,1,1,1,1,1,2,2,1,NA,1,NA,NA,NA,NA,NA,NA,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,2
210,"MANOEL CASTRO","PFL","BA",1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,1,1,NA,NA,1,NA,1,1,NA,2,1,3,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,2,1,2,NA,NA,1,NA
371,"MANOEL MOREIRA","PMDB","SP",1,NA,1,NA,1,1,1,1,1,NA,1,1,NA,1,NA,NA,2,2,2,NA,1,1,2,1,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,1,NA,1,NA,2,1,1,NA,1,NA,NA,1,2,NA,NA,NA,NA,1,1
372,"MARCELINO ROMANO MACHADO","PDS","SP",1,1,1,1,1,2,2,1,1,NA,NA,2,1,1,1,2,2,2,2,2,2,1,1,3,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,2,NA,1,1,NA,NA,1,NA,NA,1,NA,NA,NA,1,1,1,2
373,"MARCELO BARBIERI","PMDB","SP",NA,NA,NA,NA,1,1,1,NA,NA,1,NA,1,NA,1,1,NA,2,2,2,1,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,NA,1,1,1,NA,1,NA,NA,1,NA,1,NA,NA,NA,1,1
6,"MARCELO LUZ","PP","RR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,"MARCELO LUZ","PTR","RR",1,2,1,1,1,1,1,1,NA,1,NA,NA,NA,NA,1,1,1,1,1,2,2,3,1,1,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,1,1,3,1,NA,1,NA,NA,NA,NA,NA,NA,1,2,1,NA,NA,NA,1,1
308,"MARCIA CIBILIS VIANNA","PDT","RJ",1,1,2,1,1,2,2,NA,NA,NA,1,NA,2,NA,2,2,2,2,NA,NA,1,1,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2,2,1,NA,NA,NA,1,1
102,"MARCO PENAFORTE","PSDB","CE",1,1,2,1,1,1,1,1,1,1,3,1,1,1,1,1,2,2,2,1,1,2,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,1,1,NA,1,NA,NA,1,2,1,1,NA,NA,1,1
249,"MARCOS LIMA","PMDB","MG",1,1,NA,1,1,NA,2,2,NA,NA,NA,1,NA,2,NA,NA,2,2,2,1,1,1,NA,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,NA,1,1,NA,1,NA,2,1,1,NA,1,NA,NA,1,2,1,3,NA,NA,1,2
211,"MARCOS MEDRADO","PDC","BA",1,2,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401,"MARIA LAURA","PT","DF",NA,1,2,2,1,2,2,2,NA,NA,2,1,2,2,2,2,2,2,2,1,1,2,2,NA,2,NA,1,NA,NA,NA,2,NA,NA,NA,1,NA,1,2,NA,NA,2,2,NA,NA,1,1,NA,2,1,NA,2,1,NA,NA,1,1
103,"MARIA LUIZA FONTENELE","PSB","CE",1,1,2,1,1,2,2,NA,NA,NA,NA,1,NA,2,2,2,2,2,NA,NA,1,2,2,2,2,NA,1,NA,NA,NA,1,1,NA,NA,1,NA,1,2,NA,NA,2,2,1,1,1,1,NA,NA,NA,NA,2,NA,NA,NA,1,1
411,"MARIA VALADAO","PDS","GO",NA,3,1,1,1,NA,2,NA,1,NA,NA,2,1,1,1,2,1,1,1,2,2,NA,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,1,NA,1,1,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,1,2
425,"MARILU GUIMARAES","PFL","MS",NA,NA,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,2,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1
517,"MARINO CLINGER","PDT","RJ",1,1,1,1,1,2,2,NA,NA,NA,2,1,2,2,2,NA,2,2,2,1,1,1,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,1,NA,1,NA,NA,2,2,1,NA,NA,NA,NA,NA
29,"MARIO CHERMONT","PP","PA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
29,"MARIO CHERMONT","PTR","PA",1,2,NA,1,1,1,1,NA,NA,NA,1,2,1,1,1,1,1,1,NA,NA,2,NA,NA,1,NA,1,1,NA,1,NA,1,2,NA,1,NA,1,NA,NA,NA,1,NA,1,1,NA,NA,NA,NA,NA,1,2,1,NA,NA,NA,1,1
251,"MARIO DE OLIVEIRA","PP","MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251,"MARIO DE OLIVEIRA","PTR","MG",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,3,3,NA,1,NA,1,NA,NA,NA,NA,1,NA,1,NA,1,1,1,NA,NA,NA,NA,1,2,1,NA,NA,NA,NA,NA
28,"MARIO MARTINS","PMDB","PA",1,1,1,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,1,2,2,NA,NA,2,1,2,1,NA,NA,1,NA,1,NA,2,2,NA,NA,1,1,NA,NA,NA,1,2,NA,1,1,NA,1,NA,NA,1,2,1,1,NA,NA,1,1
446,"MATHUES IENSEN","PSD","PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA
446,"MATHUES IENSEN","PTB","PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,1,1,1,1,1,2,2,1,1,1,NA,NA,1,NA,1,NA,1,2,1,1,NA,NA,1,1,NA,3,NA,1,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA
58,"MAURI SERGIO","PMDB","AC",NA,1,1,1,1,1,1,NA,NA,1,NA,1,1,NA,1,1,2,2,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,1,2,1,NA,NA,NA,1,1
374,"MAURICI MARIANO","PMDB","SP",NA,NA,NA,NA,NA,1,3,NA,NA,NA,NA,1,2,NA,1,1,2,2,2,1,1,NA,NA,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,"MAURICIO CALIXTO","PFL","RO",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,1,1,1,1,2,2,1,1,1,NA,NA,1,NA,NA,1,NA,2,1,NA,1,1,NA,1,NA,1,NA,1,1,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
47,"MAURICIO CALIXTO","PTB","RO",NA,NA,1,1,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
252,"MAURICIO CAMPOS","PL","MG",1,NA,NA,1,1,1,1,1,1,NA,1,3,1,NA,1,NA,1,1,1,2,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,NA,NA,1,2,1,NA,NA,NA,NA,NA
149,"MAURILIO FERREIRA LIMA","PMDB","PE",1,1,1,1,1,1,2,NA,NA,1,1,1,2,2,NA,2,2,2,2,1,1,NA,NA,1,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,1,NA,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
412,"MAURO BORGES","PDC","GO",1,1,1,NA,1,1,1,1,NA,1,1,1,1,1,1,1,2,2,1,1,1,2,1,1,NA,NA,1,NA,1,1,1,1,1,2,NA,NA,1,1,NA,1,2,1,NA,NA,NA,NA,NA,NA,1,2,1,2,NA,1,1,1
413,"MAURO MIRANDA","PMDB","GO",1,1,NA,1,1,1,1,1,1,NA,NA,1,1,1,1,1,1,1,NA,NA,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,1,NA,NA,1,NA,2,1,1,NA,1,NA,NA,1,2,NA,NA,NA,NA,NA,NA
97,"MAURO SAMPAIO","PSDB","CE",1,NA,1,1,3,1,1,1,1,NA,NA,2,1,1,1,3,NA,NA,NA,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,1,1,1,1,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,2,1,NA,NA,NA,NA,NA
150,"MAVIAEL CAVALCANTI","PFL","PE",1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,NA,1,1,1,2,2,1,1,1,NA,NA,1,NA,1,1,1,2,1,1,1,1,1,1,NA,NA,1,3,1,1,NA,1,NA,NA,1,1,1,NA,NA,NA,1,3
447,"MAX ROSENMANN","PDT","PR",1,NA,NA,1,1,1,1,NA,NA,NA,1,NA,1,1,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,NA,2,NA,1,1,NA,1,NA,NA,NA,NA,1,2,NA,NA,1,1
540,"MELQUIADES NETO","PDC","TO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,1,1,1,1,1,NA,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,NA,NA,NA,1,1
364,"MENDES BOTELHO","PP","SP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
364,"MENDES BOTELHO","PTB","SP",1,1,NA,1,1,1,1,NA,NA,NA,1,2,1,1,1,1,1,1,1,2,2,1,1,1,NA,NA,NA,NA,1,NA,NA,2,NA,NA,NA,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
493,"MENDES RIBEIRO","PMDB","RS",1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,NA,1,2,1,NA,NA,1,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,2,1,NA,NA,NA,NA,1,1,2,1,2,NA,NA,1,1
164,"MENDONCA NETO","PDT","AL",1,1,NA,1,3,2,2,NA,NA,NA,NA,1,2,NA,NA,NA,2,2,2,NA,NA,NA,NA,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178,"MESSIAS GOIS","PFL","SE",1,2,NA,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,2,2,1,1,1,NA,NA,NA,NA,NA,1,1,2,1,1,1,1,1,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,1,2,1,NA,1,1
151,"MIGUEL ARRAES","PSB","PE",NA,1,1,3,1,2,2,2,2,NA,2,1,2,2,2,2,2,2,2,1,1,2,2,2,NA,NA,1,NA,NA,NA,1,1,1,NA,NA,1,1,2,NA,NA,NA,NA,1,1,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,1
544,"MILTON BARBOSA","PSC","BA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
326,"MIRO TEIXEIRA","PDT","RJ",1,1,1,1,1,NA,1,NA,NA,NA,NA,1,NA,NA,1,2,NA,NA,NA,NA,1,1,2,2,2,NA,NA,NA,NA,NA,NA,1,1,NA,1,1,1,2,NA,NA,NA,NA,1,1,NA,1,NA,NA,2,NA,1,1,NA,NA,1,1
104,"MORONI TORGAN","PSDB","CE",1,1,2,1,1,1,1,1,1,NA,1,1,1,1,1,1,2,2,2,1,1,2,2,1,NA,NA,1,NA,NA,NA,1,1,1,2,1,1,1,1,NA,NA,NA,1,1,1,NA,3,NA,NA,1,NA,1,1,1,NA,1,1
451,"MUNHOZ DA ROCHA","PSDB","PR",1,1,2,1,1,1,1,1,1,NA,1,1,1,1,1,1,2,2,2,1,1,2,2,1,NA,NA,1,NA,NA,NA,1,1,NA,2,1,1,1,1,NA,NA,2,1,1,1,NA,1,NA,NA,1,2,1,1,NA,NA,1,1
14,"MURILO PINHEIRO","PFL","AP",1,1,1,1,1,1,1,NA,NA,NA,1,2,1,1,1,1,NA,1,NA,NA,NA,1,1,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,1,1,NA,1,1,NA,1,2,1,2,NA,NA,1,1
115,"MURILO REZENDE","PMDB","PI",1,1,1,1,1,1,2,3,1,1,1,1,3,3,3,2,1,1,2,2,1,1,2,2,NA,NA,NA,NA,1,3,NA,2,1,1,1,1,NA,1,NA,1,1,NA,1,1,NA,1,NA,1,2,2,NA,1,2,NA,1,1
116,"MUSSA DEMES","PFL","PI",1,2,1,1,NA,1,1,NA,NA,1,1,2,1,1,1,1,1,1,1,2,2,1,1,1,NA,NA,NA,NA,NA,NA,1,2,1,NA,1,1,NA,NA,NA,1,NA,1,1,1,NA,NA,NA,NA,1,2,1,NA,NA,NA,1,1
73,"NAN SOUZA","PP","MA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA
73,"NAN SOUZA","PST","MA",NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,3,1,1,2,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,2,1,1,1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA
243,"NEIF JABUR","PMDB","MG",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA,1,2,NA,NA,NA,NA,NA,NA
310,"NELSON BORNIER","PL","RJ",NA,1,NA,1,1,2,1,NA,NA,NA,1,NA,NA,1,1,1,2,2,2,2,2,NA,1,1,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,2,1,NA,NA,NA,1,1
496,"NELSON JOBIM","PMDB","RS",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,2,1,NA,NA,1,NA,1,NA,1,1,1,1,NA,1,1,1,NA,1,NA,2,NA,1,NA,1,NA,NA,1,2,1,NA,1,NA,1,1
375,"NELSON MARQUEZELLI","PTB","SP",1,NA,1,1,1,1,1,1,NA,1,1,2,1,1,1,1,1,1,1,2,2,1,1,1,NA,NA,1,NA,NA,1,1,1,1,1,NA,NA,1,1,NA,1,NA,1,NA,NA,NA,1,NA,NA,1,2,1,2,NA,NA,1,1
