"id","name","party","state","vote.2650","vote.2652","vote.2654","vote.2659","vote.2660","vote.2664","vote.2665","vote.2671","vote.2673","vote.2674","vote.2675","vote.2677","vote.2680","vote.2681","vote.2684","vote.2726","vote.2727","vote.2728","vote.2729","vote.2730","vote.2731","vote.2732","vote.2735","vote.2737","vote.2739","vote.2741","vote.2744","vote.2746","vote.2747","vote.2748","vote.2749","vote.2751","vote.2752","vote.2753","vote.2757","vote.2758","vote.2761","vote.2762","vote.2763","vote.2776","vote.2777","vote.2781","vote.2784","vote.2785","vote.2788","vote.2789","vote.2790","vote.2791","vote.2792","vote.2793","vote.2795","vote.2796","vote.2798","vote.2799","vote.2804","vote.2813","vote.2815","vote.2816","vote.2817","vote.2818","vote.2830","vote.2831","vote.2834","vote.2841","vote.2842","vote.2844","vote.2846","vote.2854","vote.2855","vote.2856","vote.2857","vote.2858","vote.2859","vote.2860","vote.2861","vote.2868","vote.2869","vote.2920","vote.2921","vote.2922","vote.2925","vote.2926","vote.2927","vote.2928","vote.2929","vote.2930","vote.2932","vote.2935","vote.2936","vote.2937","vote.2941","vote.2942","vote.2943","vote.2945","vote.2947","vote.2948","vote.2949","vote.2950","vote.2953","vote.2955","vote.2957","vote.2958","vote.2961","vote.2962","vote.2964","vote.2967","vote.2968","vote.2970","vote.2972","vote.2973","vote.2975","vote.2976","vote.2977","vote.2978","vote.2979","vote.2980","vote.2981","vote.2982","vote.2983","vote.2984"
191,"FELIX MENDONCA","PFL","BA",1,4,5,2,5,1,1,2,1,1,4,4,1,2,2,5,4,4,4,4,4,4,4,5,4,4,5,5,5,5,1,1,4,1,2,1,4,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
354,"FERNANDO CHUCRE","PSDB","SP",2,4,1,2,5,1,1,2,1,1,1,2,2,2,2,4,2,1,5,1,2,5,4,5,5,1,4,4,2,2,1,1,2,2,2,1,1,2,2,2,2,2,2,4,1,1,1,1,2,2,2,2,2,4,1,2,1,2,1,2,4,2,2,2,2,2,4,4,1,4,2,1,1,1,2,2,2,5,4,5,2,2,2,4,4,5,4,5,5,4,4,4,5,4,4,4,4,5,5,5,5,5,5,5,2,2,4,4,5,4,5,5,4,2,2,2,2,2,1,2
158,"FERNANDO COELHO FILHO","PSB","PE",2,4,2,1,2,2,2,1,1,1,5,1,1,1,1,1,2,2,2,4,2,2,2,4,1,2,2,4,2,2,2,2,1,2,1,4,1,2,2,2,2,1,5,2,1,1,1,1,1,4,1,1,1,2,2,1,2,1,1,4,4,4,4,1,1,2,4,4,1,2,2,1,2,1,2,2,2,4,4,4,1,1,1,2,4,2,2,2,2,2,1,2,2,2,4,1,1,2,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,1,1,1,1,2,1
478,"FERNANDO CORUJA","PPS","SC",1,4,5,2,5,2,2,2,1,1,1,2,2,2,2,2,2,1,1,1,2,4,4,1,4,4,2,2,2,2,1,1,2,4,2,1,1,2,2,2,2,2,2,1,1,1,2,1,2,2,2,2,2,1,1,2,1,1,2,2,1,2,2,2,2,1,5,2,1,1,1,1,1,1,2,1,1,5,2,2,2,2,2,4,5,5,5,5,5,5,5,4,5,5,5,5,5,5,4,5,5,4,4,5,2,1,5,5,5,5,5,5,5,2,2,2,2,2,1,2
194,"FERNANDO DE FABINHO","DEM","BA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,2,2,1,2,4,1,1,2,2,2,2,2,1,1,2,1,4,4,4,4,2,4,2,2,1,4,4,1,2,4,4,2,1,2,1,4,4,5,4,2,2,4,5,5,5,5,5,4,4,4,4,5,4,4,4,4,4,4,5,5,5,4,1,2,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4
194,"FERNANDO DE FABINHO","PFL","BA",4,4,5,2,4,1,1,2,1,1,4,2,4,4,2,4,5,4,5,1,5,5,5,5,4,4,5,4,5,4,4,1,5,5,2,1,4,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,"FERNANDO DINIZ","PMDB","MG",2,4,4,1,4,1,2,1,4,1,1,4,1,1,1,4,2,2,2,2,2,4,2,2,1,2,4,2,2,4,4,2,4,4,4,2,1,4,4,4,4,1,4,2,4,1,1,1,1,4,1,1,1,4,2,4,4,1,1,2,4,1,4,1,4,1,4,4,1,4,4,1,2,4,2,1,1,4,2,2,1,1,1,2,1,4,2,1,2,4,4,4,2,2,3,1,1,4,4,3,4,4,5,4,1,2,4,4,2,2,2,2,2,1,1,1,1,1,4,1
141,"FERNANDO FERRO","PT","PE",2,4,4,4,4,2,2,1,1,1,1,1,1,4,4,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,4,1,4,1,2,1,4,4,4,4,1,5,2,1,1,2,1,1,4,4,4,4,4,4,1,2,4,4,4,1,1,1,3,2,2,4,4,1,4,4,4,4,4,4,1,1,4,4,4,1,1,1,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,2,2,2,1,2,1,2,2,2,2,4,2,2,2,1,1,1,1,1,2,1
296,"FERNANDO GABEIRA","PV","RJ",1,4,2,1,2,1,2,2,1,2,5,1,1,1,1,4,2,1,2,4,4,4,2,4,1,1,2,2,2,4,4,1,4,4,4,4,4,4,4,2,2,1,2,1,4,4,4,1,1,4,1,2,2,2,1,2,1,4,4,4,4,1,1,2,2,2,4,5,4,2,4,2,2,1,1,2,4,4,4,2,2,2,4,4,2,4,4,4,4,4,4,4,5,5,5,4,5,5,2,5,4,4,5,4,2,4,5,1,5,5,4,4,4,2,2,2,2,2,2,2
304,"FERNANDO LOPES","PMDB","RJ",2,4,2,4,4,2,2,1,1,2,1,4,1,1,1,1,2,2,2,2,2,4,2,2,1,1,2,2,2,2,4,2,1,2,1,2,1,2,2,2,2,1,4,2,1,1,2,1,1,4,1,1,1,1,2,1,1,2,1,4,1,4,1,2,4,2,4,2,2,4,4,4,2,1,2,2,2,4,2,4,1,1,1,4,1,2,2,2,2,4,4,4,4,2,1,1,4,4,4,2,2,2,1,2,1,4,2,2,2,2,4,4,2,1,1,1,1,1,2,1
53,"FERNANDO MELO","PT","AC",2,4,2,1,2,2,2,1,1,4,1,1,1,1,1,4,2,2,2,2,2,2,2,2,1,2,2,4,4,4,4,4,1,4,1,2,1,2,2,2,2,1,5,2,1,1,2,1,1,4,1,4,1,2,2,1,2,1,1,4,1,1,1,1,2,2,4,5,1,4,2,4,2,1,2,4,4,2,2,4,4,4,4,2,1,4,2,2,2,2,1,2,4,2,1,1,1,4,4,2,2,2,4,4,1,2,2,4,2,2,2,2,2,1,1,1,1,1,2,1
303,"FILIPE PEREIRA","PSC","RJ",2,4,4,1,2,4,4,4,4,4,4,1,1,1,1,1,2,2,2,2,2,2,4,4,1,1,2,2,2,4,4,2,1,2,1,2,1,2,2,2,4,1,5,2,1,1,2,4,4,4,1,1,1,1,2,1,1,1,1,4,1,1,1,1,1,2,4,4,4,2,4,4,2,4,2,1,2,2,4,2,1,1,1,2,1,2,2,2,2,2,1,2,2,2,1,5,4,4,4,5,5,2,1,2,1,2,2,2,2,2,4,2,2,1,1,1,1,1,2,1
54,"FLAVIANO MELO","PMDB","AC",2,4,2,1,2,1,2,1,1,1,1,1,1,1,1,1,2,2,4,2,2,2,2,2,1,2,2,2,4,2,4,2,1,4,1,2,1,2,2,2,2,4,4,2,1,1,2,1,1,4,1,2,1,1,2,1,1,1,1,4,1,1,1,4,2,1,5,1,1,4,4,4,4,4,4,4,4,2,2,4,1,1,1,2,1,2,2,2,2,4,1,2,2,2,1,1,5,4,4,5,4,4,5,4,2,2,4,2,2,2,2,4,4,1,1,1,1,1,2,1
94,"FLAVIO BEZERRA","PMDB","CE",2,4,2,1,2,1,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,1,2,1,2,2,2,4,1,5,2,1,1,2,1,1,5,1,1,1,1,2,1,1,1,1,4,1,1,1,1,2,1,4,4,1,4,1,1,2,1,2,1,2,4,2,2,1,1,1,2,4,2,2,2,2,2,1,4,2,2,1,1,1,2,1,2,4,2,1,2,1,2,2,4,2,4,2,2,2,1,1,1,1,1,2,1
76,"FLAVIO DINO","PCdoB","MA",2,4,2,1,2,2,2,1,1,2,5,1,1,1,1,4,4,4,4,4,2,2,2,2,1,2,2,4,4,2,2,2,1,2,1,2,1,2,4,2,2,4,5,2,1,1,2,1,1,4,4,1,1,4,2,1,1,1,1,4,1,1,1,1,5,2,4,4,1,1,1,1,2,1,2,1,1,2,4,2,1,1,1,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,2,2,4,1,2,1,2,2,2,2,2,2,2,2,1,1,1,1,1,4,1
3,"FRANCISCO RODRIGUES","DEM","RR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,4,4,1,1,1,1,1,2,4,4,4,4,1,1,1,1,1,1,4,2,1,1,2,2,4,4,4,1,2,4,4,4,1,2,1,1,5,4,4,2,2,1,4,4,5,4,5,4,4,4,4,4,5,5,4,4,4,4,5,4,5,4,4,2,1,4,5,4,4,4,4,4,4,4,4,4,4,4,4
3,"FRANCISCO RODRIGUES","PFL","RR",1,4,4,2,3,1,1,2,1,4,4,1,1,1,4,5,5,5,4,1,4,4,5,5,5,4,5,4,5,5,5,1,2,5,5,1,4,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
355,"FRANCISCO ROSSI","PMDB","SP",2,4,2,1,2,1,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,4,2,1,2,1,2,1,2,2,2,2,1,5,2,1,1,2,1,1,4,1,1,1,1,2,1,1,1,1,4,1,1,1,1,2,1,4,1,1,3,3,3,2,1,2,4,4,2,2,2,2,2,2,2,3,2,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,2,3,4,4,1,1,3,1,1,2,2,2,2,2,3,2
169,"FRANCISCO TENORIO","PMN","AL",2,4,4,1,2,1,2,1,1,2,2,4,1,1,1,1,2,2,2,2,4,2,2,4,1,2,2,2,2,2,2,2,1,4,1,2,4,4,2,2,2,1,5,4,1,1,2,1,1,4,1,1,1,2,2,1,1,1,1,4,1,1,1,1,5,2,4,4,1,2,2,1,2,1,4,2,2,2,2,2,1,1,1,2,1,4,2,2,2,2,1,2,4,2,1,1,1,2,1,2,2,2,1,2,1,2,4,2,2,2,2,2,2,1,4,1,1,1,2,1
356,"FRANK AGUIAR","PTB","SP",2,4,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,4,2,4,4,2,1,2,2,2,2,2,2,2,1,2,1,2,4,2,2,2,4,1,2,2,1,1,1,1,1,4,1,1,1,1,2,1,1,1,1,4,1,4,4,4,4,4,4,1,1,4,4,4,2,1,2,2,2,2,2,4,4,4,4,2,1,4,2,2,4,2,1,2,2,2,1,1,1,2,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,1,1,1,1,1,2,1
75,"GASTAO VIEIRA","PMDB","MA",2,4,2,1,2,2,4,1,1,1,4,1,1,1,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,4,2,1,2,1,2,1,2,2,2,2,4,5,2,1,1,2,1,1,4,1,1,1,1,2,1,1,1,1,4,1,1,1,1,4,4,5,5,1,4,4,4,4,4,4,1,1,2,4,2,1,1,1,4,4,4,4,4,4,4,4,4,2,4,1,1,1,2,1,2,2,2,1,2,1,2,2,2,2,4,2,2,2,1,1,1,1,1,2,1
193,"GEDDEL VIEIRA LIMA","PMDB","BA",2,4,2,1,4,1,2,4,4,4,4,4,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
241,"GEORGE HILTON","PP","MG",2,4,2,1,2,1,2,1,4,1,1,1,1,1,4,1,2,2,2,2,4,2,2,4,4,2,2,2,4,2,2,2,4,4,4,4,4,4,2,2,2,1,5,4,4,4,4,4,4,4,1,1,1,4,2,1,2,1,1,4,4,4,4,1,1,2,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,1,2,2,2,1,1,4,2,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,1,1,1,1,4,1
305,"GERALDO PUDIM","PMDB","RJ",2,4,2,1,2,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,4,2,2,2,2,2,4,2,1,2,1,2,1,2,2,2,4,1,4,2,1,1,1,1,1,4,1,1,1,1,2,1,1,1,1,5,1,1,1,1,2,1,5,4,1,2,1,1,2,4,2,1,2,2,2,2,1,1,1,2,1,2,4,4,2,2,1,2,2,2,1,1,1,2,1,2,2,2,1,2,1,2,2,4,2,2,2,2,2,1,1,1,1,1,2,1
435,"GERALDO RESENDE","PMDB","MS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,4,1,1,4,2,1,4,2,2,2,2,4,2,2,2,1,1,1,2,4,4,3,3,5,2,1,2,2,2,4,4,2,2,2,1,1,1,1,1,2,1
435,"GERALDO RESENDE","PPS","MS",1,4,5,2,4,1,2,2,1,1,4,2,1,2,2,2,2,2,1,1,2,2,2,1,1,1,2,2,2,2,2,1,2,2,1,2,1,2,4,2,4,1,2,4,1,1,1,1,2,2,1,2,1,1,1,1,1,1,2,2,1,1,1,2,2,1,4,4,1,4,4,4,4,1,4,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
236,"GERALDO THADEU","PPS","MG",2,4,4,4,4,4,4,4,4,4,4,2,1,1,2,4,4,4,4,4,4,5,2,1,1,1,4,4,4,4,4,2,2,2,1,2,1,2,2,2,2,1,2,1,1,1,1,1,2,4,2,2,1,1,2,2,1,1,1,2,4,2,1,2,2,1,4,4,1,1,1,1,2,1,2,2,2,4,4,4,4,4,4,4,4,4,4,4,2,2,4,4,2,4,4,4,1,2,1,4,5,4,1,4,1,2,4,4,2,2,4,2,2,1,1,1,1,1,2,1
489,"GERMANO BONOW","DEM","RS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,2,2,4,4,4,4,4,4,4,2,2,2,1,1,2,1,1,1,2,2,4,2,2,2,1,4,1,1,4,4,4,4,4,4,1,1,4,4,4,4,4,4,5,5,5,5,5,5,5,4,4,5,5,5,4,5,5,5,4,4,5,4,5,2,1,5,5,5,5,5,5,5,2,2,2,2,2,5,2
489,"GERMANO BONOW","PFL","RS",1,4,5,2,5,1,1,2,1,1,1,2,1,2,2,5,5,4,5,1,5,5,5,5,5,1,5,5,5,5,1,1,4,5,4,1,5,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170,"GERONIMO DA ADEFAL","PFL","AL",2,4,4,2,3,1,1,2,4,3,1,2,1,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,"GERSON PERES","PP","PA",4,4,4,4,4,1,2,1,4,1,1,1,1,1,2,1,2,2,2,2,4,2,4,2,4,1,2,2,2,2,2,4,1,2,3,2,1,2,4,2,2,1,2,2,1,1,2,1,1,4,4,4,1,1,2,1,2,2,2,4,1,1,1,1,4,2,4,4,2,2,2,2,2,1,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
479,"GERVASIO SILVA","DEM","SC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,4,2,1,2,2,3,1,2,4,2,2,4,1,1,4,1,1,5,2,2,2,4,2,1,4,4,2,1,2,4,4,1,1,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
479,"GERVASIO SILVA","PFL","SC",1,4,4,1,5,1,4,4,4,4,4,2,2,1,1,5,4,4,5,1,5,4,4,4,1,1,5,4,5,4,4,1,4,5,2,1,4,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
479,"GERVASIO SILVA","PSDB","SC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,5,4,4,5,4,4,4,4,5,5,2,4,4,5,5,4,4,4,5,2,2,2,2,2,1,2
466,"GIACOBO","PR","PR",2,4,2,1,2,1,2,1,1,1,1,4,1,4,4,1,2,2,4,2,2,4,2,2,1,4,4,2,2,2,2,4,1,4,1,2,1,2,4,2,4,1,4,4,1,1,4,1,1,4,4,1,1,1,2,4,1,1,1,4,1,1,1,1,4,2,4,5,2,4,4,2,1,2,1,2,2,2,4,4,1,1,1,2,1,2,4,2,2,1,1,4,2,2,1,1,1,2,1,4,2,2,1,4,1,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4
234,"GILMAR MACHADO","PT","MG",2,4,4,1,4,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,4,2,2,2,1,2,2,2,2,2,2,2,1,2,1,2,1,2,2,2,4,1,5,2,1,1,2,1,1,4,1,1,1,2,2,1,2,1,1,4,4,4,1,1,2,2,5,5,1,2,4,2,4,1,2,1,1,2,4,2,4,1,1,2,1,4,2,4,2,2,1,2,2,2,1,1,1,2,1,2,2,2,1,4,1,2,4,4,2,2,2,2,2,1,1,1,1,1,2,1
27,"GIOVANNI QUEIROZ","PDT","PA",2,4,4,4,4,1,2,1,4,1,4,1,1,1,1,4,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,1,2,1,2,2,2,2,1,4,2,1,1,2,1,1,4,1,1,1,2,2,1,1,1,1,4,1,1,1,1,1,2,4,4,1,4,1,1,2,1,2,2,2,2,2,2,1,1,1,4,1,2,2,2,2,2,4,2,3,2,1,1,1,2,1,2,2,2,1,2,1,2,2,2,2,2,4,2,2,1,1,1,1,1,4,1
166,"GIVALDO CARIMBAO","PSB","AL",4,4,4,4,4,4,4,1,1,4,4,4,1,4,1,1,4,2,2,2,4,2,2,4,4,2,4,2,2,2,2,4,4,2,4,2,4,2,4,4,4,1,5,2,1,1,2,1,1,4,4,1,1,2,2,1,2,1,1,4,1,1,1,4,4,4,4,4,4,4,4,4,2,4,2,2,2,2,4,2,4,4,1,4,4,4,2,2,4,2,1,4,4,4,1,1,1,2,1,2,4,4,1,2,1,4,4,2,4,4,4,2,2,1,4,1,1,1,4,1
55,"GLADSON CAMELI","PP","AC",4,4,NA,NA,NA,2,2,1,3,1,1,4,1,1,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,2,1,2,1,1,4,4,1,4,1,1,2,4,4,4,4,2,2,2,1,2,2,2,4,2,4,1,1,1,2,1,2,2,4,4,4,4,4,2,2,1,1,1,2,1,2,4,2,1,2,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
55,"GLADSON DE LIMA CAMELI","PP","AC",NA,NA,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143,"GONZAGA PATRIOTA","PSB","PE",2,4,4,4,4,1,2,1,1,4,4,4,1,4,4,4,4,4,4,4,4,4,2,4,1,4,4,2,4,2,4,4,4,4,1,4,4,2,4,2,4,4,4,2,3,1,2,1,4,4,1,1,1,2,2,1,1,1,4,4,4,1,1,2,3,2,4,4,1,2,4,1,4,4,4,2,4,4,4,4,1,1,1,2,1,2,2,2,2,4,4,4,4,2,1,4,4,4,4,4,4,2,1,2,1,2,4,2,2,2,4,2,2,1,1,1,1,4,4,4
100,"GORETE PEREIRA","PR","CE",2,4,4,4,4,4,2,2,1,4,4,4,1,1,1,1,2,2,2,2,4,2,2,2,1,2,2,2,2,2,2,2,1,4,1,2,4,2,4,2,2,1,2,2,1,1,2,1,1,4,1,1,1,1,4,1,1,1,1,4,1,1,4,2,5,4,4,4,4,2,2,2,1,2,4,2,2,4,4,2,1,4,4,4,4,2,4,2,2,2,1,4,2,4,1,4,1,2,1,2,2,4,1,2,1,2,2,4,2,4,2,2,2,1,1,1,1,1,2,1
357,"GUILHERME CAMPOS","DEM","SP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,2,2,1,4,4,4,1,2,2,4,2,2,4,1,2,4,4,4,4,2,2,2,2,2,1,4,4,4,2,2,1,4,1,2,1,1,4,4,4,2,2,2,4,5,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,2,1,4,4,4,4,4,4,4,2,2,2,2,2,4,2
357,"GUILHERME CAMPOS","PFL","SP",1,4,5,2,5,1,1,2,1,1,1,2,1,2,2,5,5,5,5,1,4,4,4,5,4,1,4,4,5,5,1,1,4,4,2,1,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195,"GUILHERME MENEZES","PT","BA",2,4,2,1,2,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,4,1,2,1,2,2,2,2,1,5,2,1,1,2,1,1,4,1,4,1,2,2,1,2,1,1,4,1,1,1,1,2,2,4,5,1,2,2,2,2,1,2,2,1,2,2,2,1,1,1,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,1,1,1,1,2,1
