"id","name","party","state","vote.2312","vote.2338","vote.2339","vote.2346","vote.2347","vote.2348","vote.2349","vote.2350","vote.2351","vote.2356","vote.2360","vote.2361","vote.2362","vote.2365","vote.2366","vote.2370","vote.2371","vote.2373","vote.2374","vote.2375","vote.2380","vote.2381","vote.2383","vote.2387","vote.2389","vote.2391","vote.2392","vote.2393","vote.2394","vote.2396","vote.2400","vote.2401","vote.2403","vote.2406","vote.2408","vote.2409","vote.2413","vote.2422","vote.2424","vote.2425","vote.2429","vote.2430","vote.2432","vote.2434","vote.2435","vote.2436","vote.2437","vote.2439","vote.2441","vote.2442","vote.2445","vote.2452","vote.2458","vote.2459","vote.2460","vote.2463","vote.2467","vote.2468","vote.2470","vote.2471","vote.2473","vote.2474","vote.2475","vote.2476","vote.2478","vote.2479"
146,"PASTOR FRANCISCO OLIMPIO","PSB","PE",1,4,4,4,1,1,4,5,1,3,4,4,4,4,4,2,4,4,4,4,5,2,2,2,2,2,2,2,1,2,2,1,5,2,1,1,3,4,4,4,4,2,2,5,4,4,5,5,4,5,2,5,4,4,1,1,4,4,1,1,4,1,1,2,1,3
7,"PASTOR FRANKEMBERGEN","PTB","RR",1,4,5,4,3,4,2,4,2,5,2,2,2,2,4,4,2,2,2,2,1,1,1,2,2,4,4,4,4,2,2,1,2,2,1,1,2,4,4,4,1,2,2,2,4,2,2,4,4,2,2,1,4,2,2,1,1,4,1,1,4,4,4,2,1,4
106,"PASTOR PEDRO RIBEIRO","PMDB","CE",1,4,4,4,1,1,2,4,2,4,2,1,2,2,2,4,2,2,2,2,2,4,4,2,4,2,5,5,5,1,4,1,2,2,4,1,2,1,4,2,1,2,2,2,4,4,4,2,4,2,2,1,4,4,2,1,1,1,4,4,4,4,4,2,4,2
512,"PASTOR REINALDO","PTB","RS",1,2,4,4,1,1,4,4,1,2,2,1,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,4,1,1,2,1,1,2,4,2,2,2,1,2,2,4,4,2,2,1,2,2,1,1,1,5,1,1,1,1,1,2,1,2
43,"PAUDERNEY AVELINO","PFL","AM",2,1,4,4,2,2,2,2,4,4,5,1,4,4,4,5,4,1,4,5,2,4,4,4,4,5,5,5,5,1,4,4,2,2,1,1,1,2,4,4,1,4,5,5,1,4,4,5,4,4,4,4,5,4,4,4,1,4,4,1,4,1,1,4,4,4
482,"PAULO AFONSO","PMDB","SC",1,1,5,5,2,1,2,2,2,2,2,1,2,2,4,2,1,2,1,4,2,1,2,2,1,4,5,1,1,1,2,1,2,2,1,1,2,1,1,2,1,2,1,2,1,5,2,1,5,1,1,1,2,1,2,1,1,1,1,1,1,1,1,2,2,1
320,"PAULO BALTAZAR","PSB","RJ",1,4,4,4,1,1,1,4,1,4,2,2,2,4,4,2,2,2,2,2,1,2,1,2,2,2,2,2,2,1,2,1,4,3,4,1,2,1,1,4,4,4,4,4,2,2,2,4,4,4,4,4,2,2,2,1,1,4,1,1,2,1,1,2,1,1
483,"PAULO BAUER","PFL","SC",2,4,4,4,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
483,"PAULO BAUER","PSDB","SC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,2,4,4,5,4,5,5,4,5,4,4,5,4,4,4,4,4,1,2,1,2,2,1,1,4,2,4,4,4,2,4,4,1,5,5,4,4,5,4,4,5,1,1,4,1,4,1,4,1,1,4,1,4,1
483,"PAULO BAUER",NA,"SC",NA,NA,NA,NA,NA,NA,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
467,"PAULO BERNARDO","PT","PR",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
257,"PAULO DELGADO","PT","MG",1,2,5,4,1,1,4,4,4,4,2,2,2,2,4,4,4,4,4,2,1,2,1,2,2,2,2,4,4,1,2,1,5,2,1,4,2,1,1,4,4,4,4,4,2,2,2,2,2,2,2,1,2,4,2,1,1,1,1,1,1,1,4,2,4,4
321,"PAULO FEIJO","PSDB","RJ",2,5,5,4,2,1,2,4,2,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,4,5,4,5,5,1,4,4,4,2,4,4,2,2,2,1,4,4,4,4,4,4,4,4,4,5,5,4,5,4,4,2,1,5,1,4,4,1,1,1,1,1
503,"PAULO GOUVEA","PL","RS",1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,1,4,1,2,2,4,4,4,2,2,4,4,4,4,4,4,4,4,1,5,4,1,1,1,1,2,4,2
530,"PAULO KOBAYASHI","PSDB","SP",4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
383,"PAULO LIMA","PMDB","SP",4,3,4,4,4,1,4,4,4,4,4,2,2,2,2,4,2,4,4,2,1,4,1,4,4,2,4,5,5,4,2,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,2,4,1,4,4,4,4,4,4,1,4,4,4,4
214,"PAULO MAGALHAES","PFL","BA",2,4,2,4,4,4,4,2,2,4,5,1,2,2,4,4,5,5,4,4,4,4,4,4,4,4,5,5,4,4,4,4,2,2,4,1,4,4,2,1,1,5,5,4,1,5,4,4,4,5,4,5,5,1,2,4,1,4,1,1,4,1,1,1,1,1
79,"PAULO MARINHO","PL","MA",1,4,5,5,4,1,1,4,4,4,4,2,4,3,4,4,4,4,4,3,1,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
513,"PAULO PIMENTA","PT","RS",1,4,4,4,1,4,1,5,1,4,2,2,4,2,4,2,2,2,2,4,1,2,1,2,2,2,4,2,2,1,2,1,4,4,1,1,2,1,1,2,4,4,2,4,2,4,4,2,4,2,2,4,2,2,1,4,1,1,1,1,4,4,4,2,1,4
30,"PAULO ROCHA","PT","PA",4,2,4,4,1,1,1,4,1,4,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,1,2,1,4,2,1,4,2,1,4,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148,"PAULO RUBEM SANTIAGO","PT","PE",1,4,4,4,1,1,1,4,1,1,2,2,4,4,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,1,2,1,4,2,1,1,2,1,1,2,2,2,2,2,2,2,2,4,2,2,2,2,2,1,2,1,1,1,4,1,1,1,1,2,4,4
565,"PEDRO CANEDO","PP","GO",4,4,4,4,1,4,1,2,4,4,2,4,4,1,4,2,2,2,2,2,1,2,1,2,2,2,4,2,2,1,2,1,5,2,4,1,4,2,4,2,1,2,4,2,2,2,2,2,5,2,2,1,4,4,4,1,NA,NA,1,1,1,1,4,4,4,4
428,"PEDRO CHAVES","PMDB","GO",1,2,4,4,1,1,1,4,1,4,2,2,4,2,2,2,2,2,4,2,1,2,1,2,2,2,2,2,2,1,2,1,4,2,4,1,2,1,1,2,1,2,2,2,2,5,2,2,2,4,2,1,2,2,1,1,4,4,1,1,1,1,1,1,1,2
153,"PEDRO CORREA","PP","PE",1,4,5,4,1,4,4,2,4,4,2,2,2,2,2,2,2,2,2,4,1,2,1,2,2,2,2,2,2,4,4,4,4,4,1,4,4,2,1,2,4,4,4,4,4,4,2,2,4,4,2,1,4,2,2,1,4,4,4,4,4,4,1,4,4,4
80,"PEDRO FERNANDES","PTB","MA",1,2,5,4,1,1,1,4,1,4,2,2,2,4,2,2,2,2,4,2,1,2,1,2,4,2,4,2,2,1,2,1,2,2,1,2,4,1,1,2,1,2,2,2,2,4,4,2,2,2,2,1,2,2,2,1,1,1,1,1,1,1,1,2,1,4
403,"PEDRO HENRY","PP","MT",1,4,4,4,1,1,1,4,4,4,2,2,2,2,4,4,4,4,4,4,1,2,4,4,2,2,2,2,2,1,2,1,5,2,1,1,4,4,4,4,4,2,2,4,4,4,2,2,4,2,2,1,2,2,1,1,1,1,1,1,1,4,1,4,1,4
212,"PEDRO IRUJO","PL","BA",1,4,4,4,1,1,1,5,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212,"PEDRO IRUJO","PMDB","BA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,4,2,2,4,2,5,2,2,2,2,2,2,2,2,1,1,1,1,4,1,1,1,1,2,1,4
212,"PEDRO IRUJO",NA,"BA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,4,4,2,4,2,2,1,2,1,2,1,2,2,4,4,4,4,4,4,4,4,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,"PEDRO NOVAIS","PMDB","MA",1,2,5,4,1,1,5,1,1,3,2,2,2,2,2,2,2,4,4,2,1,2,4,4,4,4,5,4,3,4,2,2,2,1,1,1,4,4,4,2,4,2,2,4,2,2,2,2,5,2,2,1,2,2,2,2,1,1,4,4,1,1,1,2,1,1
56,"PERPETUA ALMEIDA","PCdoB","AC",1,4,4,4,1,1,2,2,2,4,2,2,2,2,2,2,2,4,4,2,1,2,1,2,2,2,2,2,2,1,2,1,2,2,1,1,2,1,1,2,4,2,2,5,4,4,4,2,2,2,2,1,2,2,2,1,1,1,4,1,4,1,1,2,2,2
259,"PHILEMON RODRIGUES","PTB","PB",1,4,4,4,1,1,1,4,1,4,4,4,4,4,2,4,2,2,2,2,1,4,1,2,2,2,2,2,2,2,4,4,4,2,1,2,2,1,4,4,4,2,2,2,1,2,2,2,4,2,2,1,2,2,1,1,1,4,1,1,1,1,4,4,1,1
505,"POMPEO DE MATTOS","PDT","RS",1,4,4,4,1,1,2,2,4,2,2,1,3,4,4,4,5,5,5,5,2,1,5,5,5,5,4,4,4,2,2,2,2,2,4,4,4,4,4,2,4,4,1,4,4,5,4,4,4,5,2,5,4,1,4,4,1,4,4,1,4,1,1,4,1,4
384,"PROFESSOR IRAPUAN TEIXEIRA","PP","SP",4,4,5,4,4,1,1,2,2,5,4,4,4,2,4,4,2,2,2,2,1,2,1,2,2,2,2,2,2,2,4,2,4,4,4,4,1,2,1,4,4,2,2,4,4,4,2,4,4,4,4,4,2,2,2,4,1,4,4,4,4,4,4,4,4,4
388,"PROFESSOR LUIZINHO","PT","SP",1,2,4,4,1,1,1,4,1,4,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,1,2,1,4,2,1,4,2,1,1,2,4,2,2,4,2,2,2,2,2,2,2,1,2,4,2,1,1,1,1,1,1,1,1,2,1,2
424,"PROFESSORA RAQUEL TEIXEIRA","PSDB","GO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,1,4,1,4,1,5,4,4,4,5,4,5,4,4,1,2,1,1,1,4,1,1,1,4,1,4
258,"RAFAEL GUERRA","PSDB","MG",2,1,4,4,4,2,2,2,4,4,4,1,2,2,4,4,4,4,4,5,4,4,4,4,4,5,4,5,4,1,2,1,2,2,1,4,2,2,2,1,1,1,4,4,4,5,4,4,4,4,4,2,4,4,1,2,1,4,1,4,4,1,1,4,4,4
32,"RAIMUNDO SANTOS","PL","PA",1,4,5,4,1,4,1,5,4,4,2,1,4,2,4,2,2,2,2,2,1,2,1,2,2,2,4,4,4,1,2,1,4,2,1,4,2,4,1,4,4,2,4,2,1,2,2,4,2,2,2,1,2,2,1,4,1,4,4,1,4,1,1,2,1,4
155,"RAUL JUNGMANN","PPS","PE",1,1,2,4,2,1,2,2,2,4,2,1,2,4,5,5,5,4,5,4,2,4,4,4,4,5,5,4,4,1,4,1,4,2,4,4,4,4,1,4,1,4,4,4,4,4,4,4,4,1,4,4,5,4,2,4,4,1,4,1,2,4,1,2,4,4
211,"REGINALDO GERMANO","PP","BA",1,4,4,4,4,4,1,4,4,4,4,4,4,4,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,4,1,4,2,1,1,4,4,1,4,4,2,2,4,2,4,2,4,4,4,4,4,4,4,4,1,4,5,1,1,1,1,1,2,2,2
272,"REGINALDO LOPES","PT","MG",1,2,4,5,1,1,1,5,1,4,2,2,2,4,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,1,2,1,4,2,1,1,4,4,1,4,4,2,2,2,4,2,4,4,4,4,2,1,4,4,2,1,1,1,4,4,4,4,4,4,1,2
319,"REINALDO BETAO","PL","RJ",4,4,5,5,1,1,2,5,4,4,2,4,4,4,2,4,2,2,2,2,1,2,1,2,2,2,2,2,2,2,4,4,5,2,4,4,2,1,1,2,1,2,4,4,1,2,2,2,1,2,2,1,2,2,2,1,1,4,1,1,4,4,4,4,4,4
603,"REINALDO GRIPP","PL","RJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,1,2,4,4,1,2,5,2,5,2,2,1,2,4,2,4,1,4,1,1,4,4,4,2,1,2
607,"REINHOLD STEPHANES","PMDB","PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,4,2,2,2,2,4,2,2,4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,"REMI TRINTA","PL","MA",1,4,4,3,4,4,1,1,4,4,2,2,2,2,4,2,4,2,2,2,1,2,1,2,2,2,4,4,4,4,4,4,4,4,1,1,2,4,4,4,4,4,1,2,4,2,2,4,4,2,4,4,2,2,2,4,1,4,4,4,4,4,4,4,1,2
281,"RENATO CASAGRANDE","PSB","ES",3,2,4,4,1,1,1,4,1,4,2,4,4,4,4,2,2,2,2,2,1,2,1,2,2,2,2,2,2,1,2,1,4,4,4,1,2,1,1,2,1,4,2,2,2,2,2,2,2,2,2,1,2,4,2,1,1,1,1,1,1,1,1,2,1,2
325,"RENATO COZZOLINO","PDT","RJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,4,4,5,2,4,4,4,5,4,2,4,4,1,4,4,4,1,1,1,1,4,4,4
325,"RENATO COZZOLINO","PRP","RJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
325,"RENATO COZZOLINO",NA,"RJ",4,2,4,5,1,1,2,5,1,4,2,1,2,2,2,2,2,5,5,2,1,2,1,2,2,2,2,5,5,2,2,2,NA,NA,NA,NA,NA,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157,"RENILDO CALHEIROS","PCdoB","PE",1,4,5,5,4,1,2,2,2,4,2,2,2,2,4,2,2,2,2,2,1,2,1,2,2,2,2,2,2,1,2,1,4,2,1,1,2,1,4,4,1,2,2,2,2,2,2,2,2,2,2,1,4,2,2,1,1,4,1,1,1,1,1,2,2,2
465,"RICARDO BARROS","PP","PR",1,1,4,1,1,2,2,2,2,4,2,4,5,3,1,2,1,4,1,4,4,1,4,1,4,1,4,4,1,4,4,1,2,4,4,4,1,2,4,4,1,1,1,4,4,1,1,4,4,1,4,2,4,4,4,2,1,1,1,4,4,1,4,1,1,1
390,"RICARDO BERZOINI","PT","SP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,4,1,2,1,4,4,4,4,2,4,4,2,4,2,4,2,2,4,4,4,4,1,1,1,4,1,1,4,4,2,1,2
163,"RICARDO FIUZA","PP","PE",1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,NA
385,"RICARDO IZAR","PTB","SP",1,2,4,4,1,1,1,4,1,4,2,2,4,2,4,4,4,4,4,4,1,2,1,2,4,4,2,2,2,2,2,4,2,2,1,1,1,1,4,2,4,2,2,4,2,2,2,2,4,2,2,4,4,2,4,1,1,4,4,1,1,4,4,2,1,4
540,"RICARDO RIQUE","PL","PB",1,4,4,4,4,4,4,5,4,4,4,2,4,4,2,4,2,4,4,4,4,2,1,2,4,4,4,4,4,4,4,4,4,4,4,1,2,1,4,4,4,4,4,4,4,4,4,2,4,4,4,4,2,4,4,4,4,4,1,1,4,4,4,2,4,4
401,"RICARTE DE FREITAS","PTB","MT",1,4,4,4,1,1,1,4,1,5,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,2,2,4,4,1,1,4,2,1,2,2,4,4,4,4,2,4,2,4,1,2,4,1,1,4,4,4,1,1,1,4,4,2,4
213,"ROBERIO NUNES","PFL","BA",4,4,4,4,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,2,2,1,4,5,1,4,1,5,5,4,4,5,4,4,5,1,2,4,1,4,4,4,4,4,4,1,1,2
261,"ROBERTO BRANT","PFL","MG",2,1,2,5,2,4,2,3,4,4,1,1,2,5,5,5,5,4,4,4,4,4,4,4,4,4,4,5,5,1,4,4,4,2,1,1,1,2,2,1,4,2,1,4,1,4,5,4,4,5,5,4,5,1,4,2,4,5,4,1,1,1,1,1,1,4
158,"ROBERTO FREIRE","PPS","PE",1,4,4,4,2,1,2,4,4,4,4,1,4,4,4,4,4,4,4,4,2,5,4,4,4,5,4,4,5,1,2,1,2,2,2,4,4,1,1,4,1,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,2,4,4,4,4,4
391,"ROBERTO GOUVEIA","PT","SP",1,2,4,4,1,1,2,2,1,5,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,1,2,1,5,2,1,1,2,1,1,4,4,2,2,4,4,2,2,4,2,4,2,1,4,2,2,1,1,1,1,1,1,4,4,2,1,2
323,"ROBERTO JEFFERSON","PTB","RJ",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159,"ROBERTO MAGALHAES","PFL","PE",2,1,4,3,2,2,2,2,2,4,5,1,2,4,4,5,4,4,4,5,5,1,4,4,4,5,5,5,5,1,4,4,4,2,2,1,4,4,4,4,1,5,5,4,1,4,4,5,5,5,4,4,5,1,2,2,1,4,4,4,1,1,1,1,1,4
386,"ROBSON TUMA","PFL","SP",2,4,2,4,2,4,2,4,2,4,4,1,2,4,5,5,5,4,5,5,4,5,4,4,5,4,5,4,5,1,4,1,4,4,4,1,1,2,2,4,4,4,4,4,1,5,5,4,4,5,4,4,4,1,2,2,4,4,1,1,4,1,4,4,4,4
322,"RODRIGO MAIA","PFL","RJ",2,1,2,5,2,2,2,2,2,2,1,1,2,2,4,5,4,4,5,5,2,5,4,4,5,4,5,5,5,1,1,2,4,4,4,4,4,2,2,4,1,4,1,1,1,4,5,4,4,5,4,4,4,1,2,2,1,4,1,1,4,1,1,1,1,1
170,"ROGERIO TEOFILO","PPS","AL",1,2,5,4,1,1,2,2,2,4,2,4,2,4,5,5,5,5,5,4,4,4,4,4,4,4,5,5,5,1,2,1,4,2,4,4,2,1,1,2,1,2,1,5,1,5,4,5,4,4,4,4,5,4,2,4,1,1,1,4,4,1,1,2,2,2
523,"ROMEL ANIZIO","PP","MG",1,4,4,4,4,4,4,2,2,5,2,2,2,4,4,2,2,2,4,2,1,2,1,2,2,2,4,2,2,2,4,4,4,4,1,4,4,4,1,2,4,2,2,4,2,2,2,4,4,2,4,4,2,2,2,4,1,5,4,4,1,1,1,4,4,4
260,"ROMEU QUEIROZ","PTB","MG",1,4,5,4,4,4,1,4,1,4,4,4,4,4,2,2,2,2,2,2,1,4,4,4,4,2,4,2,2,2,4,4,4,2,1,1,2,4,4,2,4,2,2,4,1,2,2,2,2,4,4,4,2,4,4,1,1,4,4,1,1,1,4,2,4,4
429,"RONALDO CAIADO","PFL","GO",4,4,4,4,2,2,2,2,2,4,5,1,2,4,4,4,5,4,4,4,5,4,4,4,4,5,4,5,5,2,1,4,2,2,4,4,1,2,2,2,1,4,5,4,1,5,5,5,5,4,4,4,5,1,4,2,1,5,1,1,1,1,1,1,1,1
66,"RONALDO DIMAS","PSDB","TO",2,1,4,4,2,2,2,2,2,2,5,1,1,4,4,5,5,4,4,5,2,4,4,4,4,4,5,4,4,1,2,1,4,2,1,1,2,2,4,1,1,3,4,4,1,5,5,5,4,4,1,1,1,2,1,4,1,4,1,1,4,1,4,1,1,4
58,"RONIVON SANTIAGO","PP","AC",1,4,4,4,1,1,4,4,1,4,2,2,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,1,4,4,4,2,1,1,4,1,1,2,4,4,4,3,4,4,2,2,3,4,2,1,4,2,2,1,1,1,1,1,4,4,4,4,4,4
282,"ROSE DE FREITAS","PMDB","ES",4,4,4,4,1,4,2,4,1,5,4,1,2,4,2,2,4,2,2,2,1,1,2,2,2,2,5,2,5,1,4,1,2,2,4,4,4,1,1,2,1,2,2,2,2,4,2,4,4,2,2,1,2,2,2,1,1,4,4,1,4,1,1,2,1,1
425,"RUBENS OTONI","PT","GO",4,4,4,4,1,1,1,4,4,4,2,2,4,2,4,2,2,4,4,2,1,2,4,4,4,2,4,2,2,1,4,4,4,4,4,2,4,1,1,2,4,2,4,4,2,2,2,4,2,2,2,4,2,2,2,1,1,1,4,4,1,1,1,2,1,2
533,"RUBINELLI","PT","SP",1,2,5,4,1,1,1,5,4,4,2,2,2,2,4,2,2,2,2,2,1,2,1,2,2,2,2,2,2,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
387,"SALVADOR ZIMBALDI","PSB","SP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,4,4,4,2,4,2,2,2,2,2,2,2,1,2,4,4,4,1,1,4,1,2,1,1,2,4,4
387,"SALVADOR ZIMBALDI","PTB","SP",1,4,4,4,1,4,4,4,4,4,2,2,4,2,4,2,2,2,2,2,1,2,1,2,2,4,4,2,2,1,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
387,"SALVADOR ZIMBALDI",NA,"SP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
426,"SANDES JUNIOR","PP","GO",1,4,1,4,1,1,1,2,4,4,4,2,2,2,2,1,2,2,2,2,1,2,1,2,2,2,2,4,2,4,1,1,4,4,1,1,1,2,1,2,1,2,2,4,4,4,4,4,4,4,4,1,2,1,1,1,1,4,4,1,1,1,4,4,1,4
125,"SANDRA ROSADO","PMDB","RN",4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125,"SANDRA ROSADO","PSB","RN",NA,NA,NA,4,4,1,1,4,1,4,4,2,2,4,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,1,2,1,4,2,1,4,2,1,4,4,1,2,4,4,2,2,4,4,4,2,2,1,4,4,4,4,1,1,4,1,1,1,1,4,4,4
431,"SANDRO MABEL","PL","GO",4,4,4,4,1,4,1,4,4,4,2,4,4,4,2,2,4,2,2,2,1,2,4,2,2,2,2,2,2,2,4,4,4,2,4,4,2,4,4,4,4,2,2,2,4,2,2,4,4,2,2,1,4,2,1,4,1,4,1,1,4,1,1,4,4,4
326,"SANDRO MATOS","PTB","RJ",1,5,4,4,1,4,3,4,2,3,4,4,4,4,4,2,2,2,2,2,1,1,1,4,4,4,4,4,4,4,4,2,4,4,1,4,4,4,4,2,4,4,4,4,4,4,5,2,4,5,2,1,2,4,4,4,1,4,4,1,4,1,1,2,4,4
