"id","name","party","state","vote.2486","vote.2487","vote.2488","vote.2489","vote.2490","vote.2491","vote.2493","vote.2494","vote.2495","vote.2496","vote.2497","vote.2498","vote.2499","vote.2500","vote.2501","vote.2502","vote.2504","vote.2505","vote.2508","vote.2509","vote.2510","vote.2511","vote.2512","vote.2514","vote.2516","vote.2517","vote.2519","vote.2520","vote.2523","vote.2525","vote.2554","vote.2555","vote.2557","vote.2558","vote.2559","vote.2561","vote.2563","vote.2564","vote.2565","vote.2566","vote.2568","vote.2570","vote.2573","vote.2576","vote.2577","vote.2581","vote.2584","vote.2585","vote.2586","vote.2587","vote.2588","vote.2589","vote.2590","vote.2591","vote.2592","vote.2593","vote.2595","vote.2599","vote.2600","vote.2601","vote.2602","vote.2603","vote.2605","vote.2614","vote.2615","vote.2616","vote.2617","vote.2618","vote.2619","vote.2620","vote.2621","vote.2622","vote.2623","vote.2624","vote.2626","vote.2627","vote.2628","vote.2629","vote.2631","vote.2632","vote.2633","vote.2634","vote.2635","vote.2636","vote.2637","vote.2639","vote.2642"
473,"JOAO MATOS","PMDB","SC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,5,2,2,1,4,2,1,1,1,4,2,4,2,2,2,4,4,4,4,4,4,4,1,1,2,4,2,4,1,4,1,2,1,4,1,1,2,1,1,2,2,1,1,4,2,2,1,1,4,4,4,1,1,4,1
293,"JOAO MENDES DE JESUS","PSB","RJ",1,1,1,2,1,1,1,1,1,2,1,2,1,2,2,4,1,2,1,1,1,1,1,2,1,1,2,4,1,2,2,2,4,2,2,2,2,2,1,4,1,4,4,1,2,2,2,2,4,4,2,2,4,1,5,1,2,4,2,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
293,"JOAO MENDES DE JESUS",NA,"RJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,2,4,1
361,"JOAO PAULO CUNHA","PT","SP",1,1,1,2,1,1,1,1,1,2,1,2,2,2,2,4,1,4,1,1,1,1,4,2,2,1,2,2,1,2,2,2,4,4,2,4,2,4,4,1,1,4,4,4,4,4,4,4,4,4,2,2,4,4,4,1,2,5,4,5,4,1,1,2,1,4,1,1,2,1,1,4,2,1,1,4,2,2,1,1,4,4,1,1,4,4,2
246,"JOAO PAULO GOMES DA SILVA","PSB","MG",1,1,1,1,1,1,1,1,1,2,4,4,1,2,2,1,1,2,1,1,1,1,1,2,1,1,2,2,1,2,2,2,3,2,4,2,2,2,1,1,1,4,4,1,2,2,1,2,4,4,2,4,4,1,1,1,2,4,3,4,5,1,1,2,4,4,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,4,1
474,"JOAO PIZZOLATTI","PP","SC",1,1,1,4,1,1,1,4,4,2,4,4,4,4,4,1,4,2,4,1,1,4,1,1,2,2,2,2,1,2,4,4,4,2,4,4,2,2,4,4,4,4,4,4,2,2,2,4,4,4,2,4,4,2,4,1,2,4,4,4,4,4,4,4,1,4,4,4,4,4,1,4,4,1,4,4,4,4,1,1,4,4,4,4,4,4,4
549,"JOAO TOTA","PP","AC",1,1,1,2,1,1,1,1,1,2,4,4,4,4,4,1,1,4,1,1,1,1,4,2,2,4,2,2,1,2,2,2,5,4,4,4,2,4,4,4,4,4,4,4,2,2,1,2,4,4,4,2,4,4,1,2,2,1,1,4,4,4,4,2,1,2,1,1,2,1,1,2,2,1,1,2,2,2,1,4,4,4,1,1,1,4,1
156,"JOAQUIM FRANCISCO","PFL","PE",1,1,1,2,1,4,4,4,4,4,2,2,1,1,1,4,2,1,1,1,1,1,1,1,1,4,5,5,5,5,5,1,1,4,4,4,5,4,2,2,4,4,4,4,5,5,1,4,4,4,4,4,1,2,1,2,1,1,4,4,1,1,1,1,1,2,1,4,4,4,1,2,2,5,1,2,2,2,1,4,4,4,1,4,1,4,4
614,"JOEL DE HOLLANDA","PFL","PE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,1,1,4,4,4,4,4,4,4,4,4,5,5,1,2,4,1,1,4,1,2,1,2,4,1,1,1,1,1,1,1,1,2,1,1,2,4,1,4,4,4,1,2,2,2,1,1,4,4,1,1,1,4,1
192,"JONIVAL LUCAS JUNIOR","PTB","BA",1,1,1,2,1,1,1,1,1,2,1,2,1,2,2,4,1,2,1,1,1,1,1,2,1,1,2,2,4,4,2,2,4,2,2,1,2,4,1,4,1,4,4,1,4,4,4,2,4,2,2,2,4,2,1,1,2,4,4,4,4,4,1,2,4,4,4,4,4,4,1,2,2,4,1,4,2,2,1,4,4,4,4,4,4,4,1
175,"JORGE ALBERTO","PMDB","SE",1,1,1,2,1,1,1,1,1,2,1,2,1,2,1,4,1,2,1,4,1,4,1,2,1,4,4,4,1,4,4,4,4,2,2,4,4,4,4,4,1,4,4,1,4,4,1,4,4,4,4,4,4,2,1,2,4,4,4,4,4,4,1,4,4,4,1,4,2,1,4,4,4,1,4,4,2,2,4,4,4,4,1,4,1,4,1
310,"JORGE BITTAR","PT","RJ",1,1,1,2,1,1,1,1,1,2,1,4,2,4,4,1,1,2,1,1,1,1,4,2,2,4,4,4,1,2,4,2,4,2,2,2,2,2,1,1,1,4,2,1,2,4,4,4,4,2,2,2,4,2,4,1,2,4,4,5,4,1,1,2,1,4,1,1,2,1,1,2,2,4,4,4,2,2,1,1,4,4,4,4,4,4,2
475,"JORGE BOEIRA","PT","SC",1,1,1,2,1,1,1,1,1,2,1,2,2,2,2,4,1,2,1,1,1,1,4,2,2,1,2,2,4,2,4,2,4,4,4,4,4,2,1,4,1,4,4,4,4,2,2,4,4,4,4,4,4,4,4,1,4,4,4,4,4,1,1,4,1,2,1,1,2,1,1,2,2,1,1,4,2,2,1,1,4,4,1,1,1,4,2
561,"JORGE GOMES","PSB","PE",1,1,1,2,1,1,1,1,1,2,1,2,1,2,4,4,1,2,1,1,1,1,4,2,1,1,2,2,1,2,2,2,4,4,4,2,2,2,1,4,1,4,2,1,2,2,2,2,4,2,2,4,5,2,1,2,2,1,1,4,1,4,4,2,4,2,1,1,2,1,1,2,2,1,1,2,2,2,1,1,4,4,1,1,2,4,4
201,"JORGE KHOURY","PFL","BA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,1,1,1,4,5,1,2,2,5,4,1,2,5,5,1,4,4,1,1,4,1,2,1,2,3,1,4,4,1,1,1,1,4,4,4,4,4,4,1,2,2,4,1,2,2,2,4,1,4,4,1,1,1,4,1
411,"JORGE PINHEIRO","PL","DF",1,1,1,2,1,1,1,1,1,2,1,2,1,2,2,1,1,4,1,1,1,1,4,2,1,1,2,2,1,2,2,2,5,2,4,1,4,2,1,1,4,4,2,4,2,2,1,2,4,4,2,4,4,2,1,1,2,4,4,4,5,1,4,2,1,2,1,1,2,1,4,4,4,4,1,2,2,2,1,1,4,4,1,1,1,4,1
598,"JORGE VI","PSC","AL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
202,"JOSE CARLOS ALELUIA","PFL","BA",1,1,1,4,1,2,1,1,1,1,2,2,1,1,1,2,2,4,4,4,4,1,1,1,4,1,4,4,4,4,5,1,4,4,1,1,4,4,2,4,3,4,4,2,4,4,4,2,4,1,1,4,4,4,1,2,4,1,1,1,1,1,1,1,4,4,4,4,4,4,1,4,2,1,4,2,2,4,1,1,4,4,1,4,1,4,4
197,"JOSE CARLOS ARAUJO","PL","BA",1,1,1,2,1,1,1,1,1,1,4,4,1,2,2,1,1,2,1,1,1,1,4,2,4,4,2,2,1,2,2,2,4,4,2,1,2,4,1,1,1,4,2,1,2,2,1,2,4,4,2,2,4,4,4,1,4,4,4,4,4,4,1,2,1,2,4,1,2,1,1,2,2,1,4,4,2,2,1,4,4,4,1,1,1,4,1
178,"JOSE CARLOS MACHADO","PFL","SE",1,1,1,2,1,2,1,1,1,1,2,2,1,1,1,2,2,1,1,1,1,4,1,1,1,1,4,4,4,4,4,1,4,1,1,4,4,1,2,2,4,4,4,4,4,5,1,2,4,1,1,4,4,4,1,2,1,1,1,1,1,1,1,1,1,4,1,1,2,1,1,2,2,4,1,2,2,4,1,1,4,4,1,1,1,4,1
147,"JOSE CHAVES","PTB","PE",4,1,1,4,1,4,1,1,1,2,1,2,1,2,4,4,1,4,3,1,1,4,4,2,1,1,4,4,1,2,2,2,4,2,2,1,2,4,1,4,1,4,4,4,2,4,4,4,4,4,2,4,4,4,5,4,2,4,4,4,4,4,4,4,1,4,1,1,4,4,1,4,4,1,4,4,2,2,4,1,4,4,1,4,4,4,4
305,"JOSE DIVINO","PMR","RJ",1,1,4,2,1,1,1,1,1,2,1,2,1,3,1,1,1,2,1,1,1,1,4,1,1,2,2,2,1,2,2,2,5,2,4,1,4,2,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
305,"JOSE DIVINO","PRB","RJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,2,4,1,3,1,1,4,4,1,4,1,2,1,2,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
305,"JOSE DIVINO",NA,"RJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,3,4,3,3,3,3,3,1,4,2,1,1,4,4,2,4,1,4,4,1,1,1,4,1
366,"JOSE EDUARDO CARDOZO","PT","SP",1,1,4,4,1,1,1,1,4,2,1,4,2,4,2,1,4,2,1,4,1,1,1,4,2,1,4,4,1,2,4,2,4,2,2,1,2,2,1,1,1,4,2,1,2,2,2,2,4,2,2,4,4,1,5,1,2,4,4,4,5,1,1,2,1,2,1,1,2,1,1,2,2,1,1,2,4,4,1,1,4,4,1,1,1,4,2
452,"JOSE JANENE","PP","PR",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
96,"JOSE LINHARES","PP","CE",1,1,1,2,1,1,1,1,1,2,1,2,1,4,4,1,1,2,1,1,1,1,1,2,1,4,2,2,1,2,2,2,5,4,2,4,2,2,1,4,1,4,2,1,2,2,1,2,4,4,2,5,1,2,1,2,2,4,4,4,5,1,1,1,1,2,1,1,2,1,1,2,2,1,1,4,2,2,1,1,4,4,1,1,1,4,1
149,"JOSE MENDONCA BEZERRA","PFL","PE",1,4,4,4,4,4,1,1,1,1,2,2,1,4,4,4,2,4,1,1,1,1,4,1,1,4,5,5,5,4,5,1,4,4,4,4,5,4,4,4,4,4,4,4,5,5,1,2,4,4,4,4,4,2,1,2,4,1,4,4,4,4,4,4,1,2,1,1,2,1,4,4,4,4,4,4,4,4,4,1,4,4,1,4,1,4,4
367,"JOSE MENTOR","PT","SP",1,1,1,2,1,1,1,1,1,2,1,4,2,2,2,1,4,2,1,1,1,1,4,2,2,1,2,4,1,2,2,1,5,2,2,2,4,4,4,1,4,4,2,1,4,2,2,4,4,4,2,2,5,2,5,4,2,4,4,4,4,1,1,4,1,2,1,1,4,1,1,4,2,1,1,2,4,2,1,1,4,4,1,1,1,4,2
241,"JOSE MILITAO","PTB","MG",1,1,1,2,1,1,1,1,1,2,1,2,1,1,2,1,1,2,1,1,1,1,1,2,1,1,2,2,1,2,2,2,5,4,1,1,2,2,1,1,1,4,2,4,4,2,2,2,4,4,4,4,5,2,1,1,2,4,4,4,4,1,1,4,4,4,4,4,4,4,1,4,4,1,1,4,2,2,1,1,4,4,1,1,1,4,4
150,"JOSE MUCIO MONTEIRO","PTB","PE",1,1,4,4,1,1,1,1,1,2,1,2,1,2,4,1,4,4,1,1,1,4,1,2,1,1,2,2,1,4,2,2,4,4,4,1,2,2,1,1,1,4,4,1,2,4,2,4,4,4,2,4,4,2,4,1,2,4,4,4,5,1,1,2,1,4,1,1,2,4,1,2,4,1,4,4,2,4,1,4,4,4,1,1,4,4,1
501,"JOSE OTAVIO GERMANO","PP","RS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,4,4,4,4,2,2,4,4,1,4,4,4,2,2,1,2,4,4,4,4,4,2,1,2,4,1,4,4,4,1,1,1,1,2,1,1,2,1,1,4,4,1,1,4,4,4,4,1,4,4,1,1,1,4,4
97,"JOSE PIMENTEL","PT","CE",1,4,1,2,1,1,4,4,4,4,1,2,2,4,4,1,1,4,1,1,1,4,4,2,2,4,2,2,1,2,2,2,5,2,4,2,2,2,1,1,1,4,4,1,4,2,2,2,4,4,2,4,4,4,5,1,2,4,4,4,5,1,1,4,1,2,1,4,2,1,1,2,2,1,4,2,2,2,1,1,4,4,1,4,1,4,2
27,"JOSE PRIANTE","PMDB","PA",4,1,1,2,1,1,1,1,1,2,1,2,1,4,4,1,1,4,1,1,1,1,4,1,1,4,2,4,4,4,2,1,5,4,2,4,2,2,4,4,4,4,2,4,4,2,4,4,4,4,4,2,4,4,4,2,2,4,4,4,4,4,4,2,1,4,4,1,2,4,1,4,2,4,4,4,4,4,1,4,4,4,4,4,4,4,4
409,"JOSE ROBERTO ARRUDA","PFL","DF",1,1,1,2,1,4,4,4,1,1,2,2,1,1,1,2,2,4,1,4,1,1,4,1,1,1,4,5,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,4,1,4,4,4,4,4,4,4,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4
203,"JOSE ROCHA","PFL","BA",1,1,1,2,1,2,4,1,4,1,2,2,2,1,1,2,2,1,1,1,1,1,1,1,2,1,4,4,5,4,4,1,4,1,1,1,4,1,2,4,5,4,1,4,5,4,1,4,4,1,1,4,1,2,1,2,1,1,1,1,4,1,1,1,1,2,1,1,2,1,1,2,2,4,4,4,4,4,4,1,4,4,1,4,4,4,1
249,"JOSE SANTANA DE VASCONCELLOS","PL","MG",1,1,1,2,1,1,1,1,1,2,1,2,1,4,4,1,4,2,1,1,1,1,1,2,1,4,2,2,1,2,4,4,3,4,4,4,2,4,1,1,4,4,2,1,2,4,4,2,4,4,4,4,4,4,1,1,4,4,4,4,4,1,4,2,4,4,1,4,2,1,1,4,4,1,4,4,4,2,1,1,4,4,1,1,1,4,1
169,"JOSE THOMAZ NONO","PFL","AL",4,4,4,4,4,4,4,4,4,4,4,4,1,4,1,2,4,1,2,1,4,4,4,4,1,1,4,4,5,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,1,4,4,4,4,4,4,4,4
200,"JOSIAS GOMES","PT","BA",1,1,1,2,1,1,1,1,1,1,1,4,2,2,2,1,1,2,1,1,1,1,4,4,2,4,2,2,4,4,2,1,4,4,4,4,2,2,1,1,1,4,4,4,2,4,2,4,4,4,2,4,4,2,4,1,4,2,4,4,4,4,1,4,1,4,1,1,2,1,1,4,2,1,4,2,2,2,1,1,4,4,1,4,2,4,4
306,"JOSIAS QUINTAL","PSB","RJ",1,1,4,2,1,1,1,1,1,2,3,2,1,1,3,1,1,2,1,1,1,1,4,4,1,1,4,2,2,2,2,2,4,2,4,2,2,2,1,4,1,4,4,4,2,2,4,2,4,2,2,4,4,2,1,2,2,1,4,1,1,1,1,1,1,2,1,1,2,1,1,2,4,1,1,4,2,2,1,1,4,4,4,4,4,4,1
29,"JOSUE BENGTSON","PTB","PA",1,1,1,2,1,4,1,1,1,2,1,2,1,4,1,4,1,2,1,1,1,1,4,2,1,4,2,2,4,2,4,4,4,2,2,4,2,4,1,1,1,4,2,4,2,2,2,4,4,4,4,4,4,4,1,2,2,4,4,4,4,4,1,4,1,2,1,1,2,1,1,4,4,1,1,2,2,4,1,1,4,4,1,4,1,4,1
419,"JOVAIR ARANTES","PTB","GO",1,1,4,2,1,1,1,1,1,2,1,2,1,2,1,1,1,4,3,1,1,1,1,1,4,2,2,5,4,4,4,4,4,2,2,4,2,2,1,4,1,4,4,4,2,2,1,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,1,1,1,2,1,1,2,1,1,2,2,1,1,2,4,2,1,1,4,4,1,4,1,4,1
368,"JOVINO CANDIDO","PV","SP",1,1,1,2,1,2,2,2,2,1,2,2,2,4,1,4,2,4,1,4,1,2,4,2,2,2,4,4,5,5,4,4,1,2,1,1,2,1,2,1,1,4,4,1,2,2,1,4,4,4,1,1,4,4,1,2,4,4,1,4,1,4,1,4,4,2,1,2,2,2,4,4,4,4,1,2,2,4,1,4,4,4,4,4,4,4,2
308,"JUIZA DENISE FROSSARD","PPS","RJ",1,1,1,2,1,2,1,1,1,2,2,2,1,1,2,2,2,1,1,1,1,1,4,1,4,1,2,2,5,5,2,1,4,4,4,4,1,1,2,4,4,4,1,4,2,2,1,2,4,2,1,4,4,2,1,2,1,1,4,4,4,1,1,1,4,2,1,1,2,1,1,4,2,4,1,2,2,2,4,1,4,4,4,1,2,4,4
114,"JULIO CESAR","PFL","PI",1,4,1,2,1,2,1,1,4,1,2,2,1,1,1,2,2,1,1,1,1,1,4,1,1,1,5,5,5,5,5,1,1,1,1,4,5,1,2,2,5,4,1,4,5,5,1,4,4,1,1,4,1,2,1,2,1,1,4,1,1,1,1,1,4,2,1,1,2,1,1,2,2,5,4,4,4,2,1,1,4,4,1,1,1,4,4
250,"JULIO DELGADO","PSB","MG",1,1,1,2,1,3,1,1,1,2,2,2,3,1,1,1,1,2,1,1,1,1,4,1,2,2,2,2,2,1,2,1,3,2,2,2,3,1,2,4,1,4,2,1,2,2,1,2,4,2,4,4,2,2,1,2,2,1,1,1,1,1,1,1,1,2,1,1,2,1,1,2,2,4,1,2,2,2,1,4,4,4,1,1,1,4,1
309,"JULIO LOPES","PP","RJ",1,1,1,2,1,4,1,1,1,2,1,2,2,4,4,1,1,4,1,4,4,1,1,2,4,4,4,4,2,2,4,2,4,4,4,4,2,1,4,1,1,4,4,4,2,4,1,2,4,2,2,4,4,2,4,1,2,5,2,4,1,4,1,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1
499,"JULIO REDECKER","PSDB","RS",1,1,1,2,1,4,1,1,4,2,1,2,2,2,1,1,2,1,1,1,1,1,4,1,2,2,1,5,5,4,4,1,4,1,1,4,4,4,2,4,5,4,1,4,4,5,1,4,4,4,1,4,4,2,1,2,4,4,4,1,4,1,1,1,1,4,1,1,4,4,1,4,4,4,4,4,4,4,4,1,4,4,1,1,1,4,1
369,"JULIO SEMEGHINI","PSDB","SP",1,1,1,2,1,2,1,1,4,2,1,2,2,1,1,1,2,1,1,1,1,1,4,1,2,2,4,4,4,4,5,1,4,4,1,1,5,4,2,4,4,4,1,2,5,5,1,1,4,1,1,5,4,2,1,2,1,1,1,1,1,1,1,1,1,4,1,1,2,1,1,2,4,1,1,2,2,2,1,1,4,4,1,1,1,4,1
54,"JUNIOR BETAO","PL","AC",1,1,1,2,1,1,1,4,4,2,1,2,1,4,2,4,1,4,1,4,1,1,1,2,1,4,2,2,2,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,2,2,4,1,4,1,4,4,4,5,5,4,1,4,4,4,1,1,2,1,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4
206,"JUTAHY JUNIOR","PSDB","BA",1,1,1,4,1,2,1,1,1,2,1,2,2,2,1,1,2,1,1,1,1,1,1,2,2,2,1,5,5,5,4,1,1,4,1,1,5,1,2,4,5,4,1,2,5,4,1,1,4,4,1,2,4,2,1,2,1,1,1,1,1,1,1,4,1,2,1,1,2,1,1,2,2,1,1,4,2,2,1,1,4,4,1,4,1,4,1
63,"KATIA ABREU","PFL","TO",4,4,4,4,4,4,4,4,4,4,4,2,1,4,4,4,4,4,1,1,1,4,4,4,1,4,4,5,4,4,4,1,1,4,4,1,4,4,2,4,5,4,4,4,5,4,1,4,4,4,4,4,4,2,1,2,4,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,2,2,4,1,4,4,4,4,4,4,4,1
502,"KELLY MORAES","PTB","RS",1,1,1,2,1,1,1,1,1,2,1,2,1,1,1,1,1,2,1,1,1,1,1,2,1,2,2,2,4,4,4,2,4,2,2,4,2,2,1,4,1,4,2,4,4,2,2,4,4,2,2,4,4,2,1,2,4,4,4,4,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4
245,"LAEL VARELLA","PFL","MG",1,1,1,2,1,1,1,1,4,4,1,2,1,4,4,4,4,4,4,4,4,4,1,2,1,4,4,4,1,4,2,2,4,4,4,4,4,4,1,4,1,4,2,4,2,4,2,2,4,2,2,4,4,4,4,1,2,4,4,4,4,4,4,2,1,2,1,4,2,1,1,2,4,4,4,4,4,4,4,1,4,4,1,1,1,4,4
311,"LAURA CARNEIRO","PFL","RJ",1,1,4,4,4,2,1,1,1,1,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,4,5,4,5,4,1,4,4,4,1,4,4,4,4,5,4,1,4,4,5,1,2,4,4,1,4,1,2,1,2,4,4,1,1,4,1,1,4,1,4,1,1,4,1,1,2,2,5,4,4,2,2,1,4,4,4,1,1,3,4,1
420,"LEANDRO VILELA","PMDB","GO",1,4,4,4,4,4,1,1,4,2,1,2,1,2,2,4,1,4,1,1,1,1,4,1,1,2,2,4,4,2,4,4,4,2,4,4,4,4,4,4,4,4,2,1,4,2,4,4,4,4,4,4,4,4,5,4,4,4,4,4,5,4,4,2,1,2,1,1,4,1,4,4,4,4,4,4,4,4,4,1,4,4,4,4,1,4,4
98,"LEO ALCANTARA","PSDB","CE",1,1,1,2,1,2,1,1,1,2,1,2,1,1,1,4,2,1,1,1,1,1,1,2,4,2,1,5,5,5,5,1,4,4,4,4,5,1,2,4,2,4,1,4,5,5,1,4,4,1,1,4,4,4,1,2,1,1,4,1,1,1,1,1,1,2,1,1,2,1,1,2,2,1,1,2,2,2,1,1,4,4,1,4,1,4,4
480,"LEODEGAR TISCOSKI","PP","SC",1,1,1,2,1,1,1,1,1,2,1,2,2,1,2,1,1,2,1,1,1,1,1,1,2,2,2,2,2,1,2,2,4,2,1,4,2,1,2,1,1,4,4,1,2,4,1,2,4,2,1,4,1,2,1,2,2,1,1,1,1,1,1,4,1,4,1,1,1,1,1,2,2,1,1,4,2,2,1,1,4,4,1,1,1,4,1
251,"LEONARDO MATTOS","PV","MG",1,1,1,4,1,1,1,1,1,2,2,2,2,1,4,1,2,1,1,1,1,1,1,1,2,4,4,4,4,4,2,1,1,4,4,4,2,4,4,4,4,4,1,1,4,4,4,2,4,4,4,4,1,2,1,2,1,4,4,4,1,4,4,4,4,4,4,4,4,4,1,2,2,1,1,2,2,2,1,1,4,4,2,1,2,4,2
253,"LEONARDO MONTEIRO","PT","MG",1,1,1,2,1,4,1,1,4,2,1,2,2,2,4,1,1,2,1,1,1,1,1,2,2,1,2,2,1,2,4,4,5,2,2,4,2,2,1,1,1,4,4,1,4,2,2,2,4,4,2,4,4,4,4,1,2,4,4,4,4,1,1,2,1,4,1,1,4,1,1,4,2,1,4,2,2,2,1,1,4,4,1,4,1,4,2
312,"LEONARDO PICCIANI","PMDB","RJ",1,1,1,2,3,2,1,4,4,4,2,2,1,1,1,3,2,3,1,1,1,1,1,1,1,2,4,4,2,5,5,1,1,4,4,4,2,1,2,2,2,4,4,2,1,1,1,2,4,4,1,4,1,2,1,2,1,1,4,4,4,1,1,1,1,4,1,1,1,1,1,2,2,1,1,2,2,4,1,4,4,4,1,1,1,4,1
421,"LEONARDO VILELA","PSDB","GO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,2,1,4,5,5,4,1,4,1,1,4,4,1,2,4,4,4,1,4,5,4,1,1,4,1,1,4,1,4,1,2,4,4,4,4,4,1,1,1,1,2,1,4,4,4,1,4,4,4,1,2,2,4,1,1,4,4,1,1,1,4,1
243,"LINCOLN PORTELA","PL","MG",1,1,1,4,1,1,1,1,1,2,1,2,1,2,2,1,4,2,1,1,1,1,1,2,1,1,2,2,1,2,2,2,5,2,2,1,1,2,1,1,1,4,2,1,3,2,2,2,4,2,2,4,4,4,4,1,2,4,4,4,4,1,1,2,4,2,1,1,2,1,1,2,2,4,4,2,2,2,1,1,4,4,1,1,1,4,1
569,"LINO ROSSI","PP","MT",1,1,1,2,1,4,1,1,1,2,4,2,2,1,2,1,4,2,1,1,1,1,4,1,2,4,4,2,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,2,4,4,4,4,4,4,1,4,4,4,1,4,2,4,4,4,4,4,1,1,4,4,4
370,"LOBBE NETO","PSDB","SP",1,1,1,2,1,2,1,1,1,2,1,2,2,1,1,1,2,1,1,1,1,1,1,2,2,2,5,5,5,5,5,1,1,1,1,4,4,1,4,5,5,4,4,2,5,4,1,1,4,4,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,2,1,1,2,1,3,2,2,1,1,4,2,2,1,1,4,4,1,1,1,4,1
