"id","name","party","state","vote.100000295","vote.100000296","vote.100000297","vote.100000298","vote.100000299","vote.100000300","vote.100000301","vote.100000302","vote.100000303","vote.100000304","vote.100000305","vote.100000306","vote.100000307","vote.100000308","vote.100000309","vote.100000310","vote.100000311","vote.100000312","vote.100000313","vote.100000314","vote.100000315","vote.100000316","vote.100000317","vote.100000318","vote.100000319","vote.100000320","vote.100000321","vote.100000643","vote.100000644","vote.100000645","vote.100000646","vote.100000647","vote.100000648","vote.100000649","vote.100000650","vote.100000651","vote.100000652","vote.100000653","vote.100000654","vote.100000655","vote.100000656","vote.100000657","vote.100000658","vote.100000659","vote.100000660","vote.100000661","vote.100000662","vote.100000663","vote.100000664","vote.100000665","vote.100000666","vote.100000667","vote.100000668","vote.100000669","vote.100000670","vote.100000671","vote.100000672","vote.100000673","vote.100000674","vote.100000675","vote.100000676","vote.100000677","vote.100000678","vote.100000679","vote.100000680","vote.100000681","vote.100000682","vote.100000683","vote.100000685","vote.100000686","vote.100000687","vote.100000688","vote.100000689","vote.100000746","vote.100000764"
445,"LUIZ CARLOS HAULY","PP","PR",2,2,1,1,1,1,2,1,2,2,2,2,1,1,1,2,1,1,1,1,1,2,2,1,2,1,1,2,1,1,2,NA,2,NA,2,1,NA,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,1,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,2,2,NA,1,2,1,NA,1,1,1
369,"LUIZ CARLOS SANTOS","PMDB","SP",2,2,2,1,1,1,2,2,2,NA,2,2,1,NA,1,2,NA,NA,1,1,1,1,2,2,1,1,1,2,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167,"LUIZ DANTAS","PSD","AL",2,NA,1,1,1,1,2,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,NA,NA,NA,NA,NA,NA,2,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
101,"LUIZ GIRAO","PDT","CE",NA,2,1,NA,1,1,2,2,2,2,NA,NA,1,1,NA,3,2,NA,1,1,1,1,2,1,1,NA,1,NA,1,2,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2,NA,NA,NA,NA,NA,1,NA,1,1,1,1,1,1,1,1,2,NA,1,2,NA,NA,2,1,1,NA,NA,NA,NA,2,NA,NA,NA,NA
370,"LUIZ GUSHIKEN","PT","SP",NA,2,1,1,1,1,2,2,2,NA,2,2,1,NA,2,1,1,1,1,1,1,1,NA,NA,1,1,2,1,NA,1,2,2,NA,1,NA,1,1,NA,NA,2,NA,NA,2,1,1,1,2,1,1,NA,NA,2,2,NA,1,2,2,2,2,1,2,1,NA,2,NA,NA,NA,NA,NA,NA,1,1,2,1,2
467,"LUIZ HENRIQUE","PMDB","SC",2,1,1,1,1,1,2,2,2,NA,2,2,1,1,1,1,2,NA,1,1,1,1,2,2,1,1,1,2,1,NA,1,1,NA,NA,2,1,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,2,NA,1,1,1,1,1,1,1,NA,NA,NA,2,1,1,1,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
561,"LUIZ MAXIMO","PSDB","SP",2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,3,1,1,1,1,2,1,1,2,1,1,1,1,2,2,2,1,2,2,NA,2,1,2,NA,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,2,1,2,1,2,1,2,2,2,2,1,NA,1,NA,2,1,1
207,"LUIZ MOREIRA","PFL","BA",2,2,1,1,2,2,2,2,2,2,2,2,2,1,1,2,1,1,1,2,2,2,2,1,2,1,1,1,1,2,1,1,1,1,1,NA,1,2,1,1,2,NA,1,NA,1,2,NA,2,NA,NA,NA,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,1,NA,1,1,NA,NA,1
148,"LUIZ PIAUHYLINO","PSB","PE",2,2,1,1,1,1,2,2,2,2,2,2,1,2,1,1,2,1,1,1,1,1,2,1,1,2,1,1,NA,1,1,1,NA,NA,NA,NA,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,1,1,1,1,1,1,1,2,2,1,2,1,NA,2,1,2,2,1,NA,NA,2,NA,2,NA,2
99,"LUIZ PONTES","PSDB","CE",NA,NA,NA,NA,1,1,2,2,2,2,2,2,1,NA,1,1,NA,NA,1,1,1,1,NA,1,1,1,1,NA,1,NA,NA,NA,2,1,NA,NA,NA,2,NA,2,NA,NA,1,1,1,NA,NA,NA,NA,1,1,1,NA,1,NA,1,1,2,2,NA,1,NA,NA,1,2,2,2,2,NA,2,1,2,NA,NA,NA
306,"LUIZ SALOMAO","PDT","RJ",2,2,2,1,1,1,2,2,2,2,2,2,1,2,1,1,2,1,1,1,1,2,NA,NA,1,2,2,1,NA,NA,1,NA,1,NA,1,1,NA,2,2,2,NA,1,NA,NA,1,1,2,1,NA,2,NA,1,1,1,1,1,1,2,NA,1,2,1,NA,2,1,NA,1,2,1,NA,NA,NA,2,NA,1
514,"LUIZ SOYER","PMDB","GO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2,2,1,NA,NA,NA,2,NA,2,NA,NA,1,1,NA,NA,NA,2,2,1,1,1,1,1,3,1,1,1,2,2,NA,NA,NA,1,NA,2,NA,2,NA,NA,1,NA,2,NA,NA
514,"LUIZ SOYER","PPR","GO",2,NA,1,NA,1,1,2,NA,2,2,2,2,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
208,"LUIZ VIANA NETO","PFL","BA",NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,2,NA,1,2,1,1,1,NA,2,2,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,1,1,1,2,NA,2,NA,1,NA,1,1,1,1,1,1,1,2,2,2,NA,NA,1,NA,NA,2,2,1,NA,NA,NA,NA,NA,1
355,"MALULY NETTO","PFL","SP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,1,1,1,2,1,1,1,1,NA,NA,NA,1,NA,NA,NA,2,1,1,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,2,NA,1,NA,NA,NA,2,NA,2,1,1,NA,NA,1,NA,1
210,"MANOEL CASTRO","PFL","BA",2,2,1,1,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,2,2,2,NA,1,2,1,1,2,1,2,1,1,2,1,2,NA,1,NA,1,1,2,NA,1,NA,1,2,NA,NA,NA,1,NA,2,2,NA,NA,2,1,1,2,2,2,1,2,2,2,2,2,2,NA,NA,NA,2,1,NA,NA
371,"MANOEL MOREIRA","PMDB","SP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,2,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,1,1,1,1,2,NA,1,1,NA,NA,NA,NA,2,1,NA,2,NA,NA,NA,NA,NA
371,"MANOEL MOREIRA","PPR","SP",2,2,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,2,NA,NA,1,1,1,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
372,"MARCELINO ROMANO MACHADO","PPR","SP",2,2,1,1,2,2,2,NA,NA,NA,2,NA,2,NA,1,2,1,2,2,2,2,2,NA,1,2,1,1,1,1,NA,NA,NA,2,1,NA,1,1,2,1,NA,2,NA,1,2,2,2,NA,2,NA,1,NA,2,2,2,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,2,2,2,1,2,1,1,NA,1,1
373,"MARCELO BARBIERI","PMDB","SP",2,2,1,1,1,1,2,2,2,2,2,2,1,3,1,1,NA,1,1,1,NA,1,NA,2,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,2,1,1,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,1,1,2,2,1,1,2,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
6,"MARCELO LUZ","PP","RR",3,3,NA,1,1,1,2,2,2,2,2,2,1,1,1,2,NA,1,1,1,1,1,2,1,1,1,1,NA,1,1,2,NA,2,1,2,3,1,NA,1,1,2,NA,NA,1,1,1,NA,NA,NA,NA,1,1,1,NA,3,1,1,1,2,2,1,1,NA,NA,1,2,2,NA,NA,NA,1,1,2,1,NA
308,"MARCIA CIBILIS VIANNA","PDT","RJ",2,2,1,NA,1,1,1,NA,NA,NA,NA,NA,1,NA,1,1,2,NA,1,1,1,2,NA,2,1,2,2,1,NA,1,1,1,2,1,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,1,2,1,NA,NA,NA,1,1,NA,1,1,1,2,2,1,2,1,NA,2,1,NA,1,2,1,NA,NA,NA,2,NA,1
102,"MARCO PENAFORTE","PSDB","CE",2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,3,1,1,1,1,2,1,1,2,1,1,NA,2,1,1,1,1,2,1,1,2,1,2,NA,NA,2,1,1,1,2,2,NA,1,1,1,NA,NA,3,1,1,2,2,1,2,1,NA,NA,2,2,2,NA,1,NA,1,NA,2,1,1
249,"MARCOS LIMA","PMDB","MG",2,2,1,1,2,2,2,3,3,2,NA,2,NA,1,1,2,NA,1,2,2,2,2,2,2,3,1,1,NA,1,2,2,2,2,1,2,NA,1,2,1,1,2,1,NA,1,1,3,2,1,2,1,3,2,NA,NA,NA,NA,1,NA,2,2,3,1,NA,1,2,2,2,2,NA,NA,1,2,NA,NA,1
211,"MARCOS MEDRADO","PP","BA",2,2,1,NA,2,2,2,2,2,NA,2,2,2,1,1,2,1,1,2,1,2,2,2,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,1,NA,NA,NA,NA,1,1,2,NA,NA,1,NA,1,1,NA,NA,1,1,1,1,2,2,NA,1,NA,2,2,2,2,1,NA,NA,NA,NA,NA,1,NA
401,"MARIA LAURA","PT","DF",NA,2,1,1,1,1,2,2,2,2,2,2,1,2,2,1,1,1,1,1,1,1,2,1,1,2,NA,1,NA,1,2,NA,2,1,NA,1,1,NA,2,2,NA,NA,NA,NA,1,1,2,1,1,2,1,2,2,NA,NA,2,2,2,2,NA,2,1,1,2,NA,NA,2,1,2,NA,2,1,2,1,2
103,"MARIA LUIZA FONTENELE","PSTU","CE",NA,NA,NA,1,1,1,2,NA,NA,NA,NA,NA,NA,2,3,NA,NA,NA,1,3,3,3,NA,3,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,2,1,1,NA,2,1,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,1,NA,2,NA,NA,NA,NA,2,NA,NA,1,2,NA,2
411,"MARIA VALADAO","PPR","GO",1,NA,NA,1,2,2,2,1,2,2,2,2,2,NA,NA,NA,NA,2,2,2,2,1,2,1,2,1,1,NA,1,2,2,1,1,1,NA,1,1,2,1,2,2,2,NA,NA,1,2,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,2,2,NA,1,NA,NA,NA,NA,NA,NA,1,2,1,1,2,1,1
425,"MARILU GUIMARAES","PFL","MS",NA,NA,1,1,1,1,2,2,2,NA,NA,2,1,NA,NA,2,1,NA,2,1,1,1,2,1,NA,1,1,NA,1,2,1,NA,NA,1,2,1,1,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,1,1,NA,NA,2,2,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
517,"MARINO CLINGER","PDT","RJ",2,2,1,1,1,1,2,2,2,NA,2,2,1,2,1,1,2,1,1,1,1,1,2,1,1,2,2,1,NA,1,2,NA,1,1,1,NA,2,2,2,2,NA,1,2,NA,1,1,2,NA,NA,2,1,1,NA,NA,NA,1,1,2,2,1,2,1,NA,2,1,NA,1,2,1,NA,NA,NA,2,NA,1
29,"MARIO CHERMONT","PP","PA",2,2,NA,1,1,1,2,2,2,2,2,2,2,1,1,2,NA,1,1,3,1,2,2,NA,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,2,NA,NA,NA,NA,NA,1,NA,1,1,1,1,1,3,2,NA,1,NA,NA,NA,2,2,NA,1,NA,1,NA,2,1,1
251,"MARIO DE OLIVEIRA","PP","MG",2,2,NA,1,1,1,2,2,2,2,2,2,1,1,1,NA,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,2,1,2,1,1,1,1,NA,1,1,NA,NA,NA,NA,1,1,NA,NA,NA,3,NA,1,1,1,1,1,1,1,1,1,1,2,2,NA,1,NA,2,2,2,2,1,NA,NA,NA,NA,NA,NA,NA
28,"MARIO MARTINS","PMDB","PA",2,2,1,NA,1,1,2,2,2,2,2,2,2,2,1,1,NA,NA,1,NA,NA,NA,NA,1,1,1,1,2,1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,1,1,NA,1,1,NA,2,1,1,NA,1,1,NA,1,1,1,1,2,2,1,NA,NA,2,NA,NA,NA,1,NA,NA,NA,NA,2,1,1
446,"MATHUES IENSEN","PSD","PR",2,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,3,NA,NA,NA,1,1,NA,NA,2,1,2,1,1,2,NA,1,NA,NA,2,1,2,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,2,2,2,2,1,NA,NA,NA,NA,1,1
58,"MAURI SERGIO","PMDB","AC",2,2,1,1,1,1,2,2,2,NA,NA,NA,NA,1,NA,1,NA,1,1,1,1,1,2,1,1,1,1,NA,NA,NA,NA,NA,NA,1,2,NA,1,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1,1,1,2,2,1,1,NA,1,2,2,NA,NA,NA,NA,1,NA,NA,NA,NA
374,"MAURICI MARIANO","PMDB","SP",2,3,NA,NA,1,1,1,2,2,2,2,2,2,1,1,1,NA,NA,1,1,1,1,NA,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,NA,NA,NA,NA,2,NA,NA,2,NA,1,2,1,NA,NA,NA,1
47,"MAURICIO CALIXTO","PFL","RO",NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,1,1,1,NA,1,2,1,1,NA,1,2,NA,NA,NA,1,1,NA,1,2,1,NA,NA,1,NA,1,1,2,NA,1,1,1,2,2,2,NA,NA,2,2,1,2,1,2,1,2,2,2,2,2,2,1,2,NA,1,2,NA,NA
252,"MAURICIO CAMPOS","PL","MG",2,NA,NA,3,1,1,2,2,2,2,2,2,1,1,1,2,1,2,1,1,1,1,2,1,1,1,1,3,1,2,1,1,2,1,2,NA,1,NA,1,2,2,NA,1,NA,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,1,2,1,2,NA,2,NA,NA,2,NA,NA,NA,1,1
573,"MAURICIO NAJAR","PFL","SP",2,2,1,1,2,2,2,2,2,NA,NA,NA,2,1,1,1,1,NA,2,2,2,2,NA,NA,2,1,1,1,1,2,1,NA,3,1,NA,NA,NA,2,1,1,2,NA,NA,2,1,2,NA,NA,1,1,1,1,1,1,NA,1,NA,NA,2,1,NA,1,2,1,1,2,2,NA,1,2,1,NA,2,1,1
149,"MAURILIO FERREIRA LIMA","PSDB","PE",NA,NA,1,NA,1,1,2,1,2,2,NA,1,1,1,NA,1,NA,NA,NA,1,1,1,NA,NA,NA,1,NA,2,1,1,2,NA,NA,1,NA,NA,NA,NA,2,1,2,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,1,NA,NA,NA,1,1
412,"MAURO BORGES","PP","GO",2,2,1,1,1,1,2,NA,2,NA,2,2,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,2,1,2,2,2,1,1,NA,1,1,NA,NA,1,NA,NA,1,1,1,2,NA,NA,NA,1,1,1,NA,NA,1,1,1,1,1,2,2,1,NA,NA,NA,NA,2,1,1,NA,NA,1,2,2,1
553,"MAURO FECURY","PFL","MA",NA,NA,NA,1,1,1,2,2,2,2,2,2,1,1,1,1,NA,1,1,1,1,1,2,1,1,1,1,NA,1,NA,NA,NA,NA,NA,2,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,NA,1,1,1,1,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA
413,"MAURO MIRANDA","PMDB","GO",NA,2,1,1,1,1,2,2,2,2,2,2,2,1,1,2,NA,1,1,1,1,NA,2,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,NA,NA,1,1,NA,1,2,2,1,1,1,1,1,NA,1,1,1,NA,2,2,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1,1,2,NA,NA
97,"MAURO SAMPAIO","PMDB","CE",2,2,NA,1,1,1,2,2,2,2,NA,NA,NA,1,1,2,1,2,1,1,1,1,2,2,1,1,1,1,1,1,1,NA,2,1,NA,NA,NA,NA,NA,2,NA,1,1,1,1,NA,1,1,NA,1,NA,1,1,NA,1,NA,1,1,NA,1,2,1,2,NA,2,2,1,2,1,NA,1,NA,NA,NA,1
150,"MAVIAEL CAVALCANTI","PFL","PE",2,2,1,1,1,1,2,2,2,2,2,2,3,1,1,2,1,NA,1,1,1,2,NA,1,1,1,1,1,1,2,NA,NA,2,1,NA,NA,1,2,NA,1,NA,1,1,1,1,NA,NA,2,1,2,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,1,NA,NA,1,2,NA,1
447,"MAX ROSENMANN","PDT","PR",2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,1,1,1,1,1,NA,2,1,NA,1,NA,NA,2,1,1,1,NA,2,1,1,NA,2,2,NA,2,NA,2,NA,NA,NA,1,NA,NA,1,1,1,1,1,1,NA,2,2,2,2,1,1,NA,1,1,1,NA,1,2,NA,NA,NA,1,1
364,"MENDES BOTELHO","PP","SP",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,1,1,1,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,2,NA,1,NA,1,NA,NA,NA,1,NA,NA,NA,3,3,3,1,1,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2,NA,1,2,NA,NA
493,"MENDES RIBEIRO","PMDB","RS",2,2,NA,1,1,1,2,2,2,2,2,2,1,1,1,1,2,1,1,1,2,1,NA,NA,1,1,1,2,1,NA,NA,NA,NA,NA,2,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,2,1,1,NA,1,1,1,NA,2,1,1,2,1,NA,1,NA,2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
164,"MENDONCA NETO","PDT","AL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,1,1,NA,NA,2,NA,2,NA,2,NA,NA,NA,1,2,1,1,NA,NA,1,1,NA,3,1,1,2,2,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,"MERVAL PIMENTA","PMDB","TO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,NA,NA
178,"MESSIAS GOIS","PFL","SE",2,2,1,1,1,1,2,2,2,2,2,NA,1,1,1,2,1,NA,1,1,1,1,2,1,2,1,1,2,1,2,2,NA,2,1,2,NA,1,2,NA,NA,NA,2,NA,2,1,2,NA,2,NA,1,2,2,1,1,NA,1,1,1,2,2,NA,1,NA,NA,NA,NA,2,2,1,NA,1,NA,2,1,1
151,"MIGUEL ARRAES","PSB","PE",2,2,NA,NA,1,1,2,2,2,NA,2,NA,NA,2,1,1,2,NA,1,1,1,1,NA,2,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,2,NA,1,NA,1,1,1,NA,1,NA,1,NA,NA,NA,1,3,1,1,2,NA,NA,NA,1,NA,NA,NA,NA,1,1,NA,NA,2,NA,2,3,2
326,"MIRO TEIXEIRA","PDT","RJ",NA,2,1,1,1,1,2,2,2,2,2,2,1,2,1,1,2,1,1,1,1,1,2,2,1,2,2,NA,NA,2,1,1,1,1,2,NA,NA,2,2,2,NA,NA,2,2,1,1,2,NA,NA,2,1,1,1,1,1,1,1,2,2,1,2,1,NA,2,1,1,1,2,1,NA,2,NA,2,NA,1
565,"MOACIR MICHELETTO","PMDB","PR",2,NA,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,NA,NA,NA,1,1,2,3,1,1,1,1,NA,1,2,NA,2,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,2,1,NA,NA,1,NA,2,NA,1
104,"MORONI TORGAN","PSDB","CE",2,2,1,NA,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,2,2,2,1,NA,NA,NA,3,1,2,NA,1,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,2,1,2,1,2,1,2,2,2,2,1,2,1,NA,NA,1,NA
451,"MUNHOZ DA ROCHA","PSDB","PR",2,2,1,1,1,1,2,2,2,2,2,2,1,2,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,NA,NA,NA,2,1,2,NA,1,NA,NA,2,NA,NA,1,1,1,1,2,1,1,1,NA,1,1,1,1,1,1,2,NA,NA,2,1,NA,NA,2,2,2,2,2,NA,1,1,2,1,1
14,"MURILO PINHEIRO","PFL","AP",2,2,1,NA,3,1,2,2,2,2,2,2,NA,1,1,2,1,1,1,2,1,2,NA,NA,1,1,1,NA,1,2,1,NA,1,1,1,NA,1,1,1,1,NA,NA,NA,2,1,2,NA,2,NA,1,NA,1,1,NA,2,3,1,NA,1,NA,NA,1,NA,2,NA,NA,2,1,1,NA,NA,1,NA,1,NA
115,"MURILO REZENDE","PMDB","PI",2,2,1,1,1,1,2,2,2,2,2,2,3,1,1,1,2,1,1,1,1,1,2,1,1,1,1,NA,1,1,2,2,2,1,2,1,1,2,3,2,2,1,NA,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,NA,NA,NA,NA,NA,NA,2,1,1,2,NA,1
116,"MUSSA DEMES","PFL","PI",2,NA,NA,1,2,2,2,2,2,NA,2,2,2,1,NA,2,NA,1,1,1,1,2,2,1,2,NA,1,NA,NA,2,1,1,1,1,NA,NA,1,2,NA,1,NA,1,1,NA,1,2,NA,2,NA,1,1,1,1,NA,1,1,1,1,NA,NA,NA,1,NA,NA,NA,NA,2,NA,1,NA,NA,NA,1,NA,1
73,"NAN SOUZA","PP","MA",2,2,1,1,1,1,2,2,2,2,2,2,1,NA,1,2,1,1,1,1,NA,1,NA,1,2,1,1,NA,NA,3,NA,2,2,1,2,3,1,1,1,1,2,1,NA,1,1,2,NA,NA,1,NA,NA,2,NA,1,NA,3,1,1,1,2,1,1,NA,2,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA
243,"NEIF JABUR","PMDB","MG",2,2,2,1,1,1,2,2,2,NA,2,2,2,1,3,2,NA,NA,1,1,1,1,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,3,NA,1,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,NA,2,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA
586,"NEIVA MOREIRA","PDT","MA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,3,NA,3,NA,2,NA,1
310,"NELSON BORNIER","PL","RJ",2,2,1,NA,1,1,NA,NA,2,2,2,2,2,1,1,1,NA,NA,2,1,1,1,2,1,2,1,1,NA,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,2,NA,NA,NA,NA,NA,1,1,2,1,NA,1,1,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,1
496,"NELSON JOBIM","PMDB","RS",2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,3,1,1,1,1,2,1,1,1,1,NA,NA,1,2,2,2,1,2,NA,1,3,1,NA,NA,NA,1,1,1,1,2,2,NA,1,NA,1,1,1,1,1,1,1,2,2,1,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,3,1,NA
375,"NELSON MARQUEZELLI","PTB","SP",1,2,1,1,1,NA,2,2,2,2,NA,NA,2,1,1,2,NA,2,1,1,1,1,2,1,1,1,1,2,1,NA,2,2,NA,1,2,1,NA,2,1,2,2,NA,1,NA,1,2,NA,1,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,2,1,1,1,NA,2,NA,NA,2,1,2,2,2,2,NA,1
468,"NELSON MORRO","PFL","SC",2,2,1,NA,2,2,2,3,2,2,2,2,2,1,1,2,NA,1,2,2,2,2,2,1,2,1,1,1,1,NA,NA,NA,1,1,NA,NA,1,2,1,1,NA,1,NA,2,1,2,NA,2,1,1,1,2,2,NA,NA,2,NA,NA,NA,NA,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
