"id","name","party","state","vote.2026","vote.2027","vote.2028","vote.2029","vote.2030","vote.2031","vote.2032","vote.2033","vote.2034","vote.2035","vote.2036","vote.2037","vote.2038","vote.2039","vote.2065","vote.2161","vote.2162","vote.2164","vote.2165","vote.2166","vote.2167","vote.2168","vote.2169","vote.2170","vote.2171","vote.2172","vote.2173","vote.2174","vote.2176","vote.2177","vote.2178","vote.2179","vote.2181","vote.2182","vote.2183","vote.2184","vote.2185","vote.2186","vote.2187","vote.2188","vote.2189","vote.2190","vote.2191","vote.2192","vote.2193","vote.2194","vote.2195","vote.2196","vote.2197","vote.2198","vote.2199","vote.2201","vote.2202","vote.2203","vote.2204","vote.2205","vote.2206","vote.2207","vote.2208","vote.2209","vote.2248","vote.2249","vote.2250","vote.2251","vote.2252","vote.2263","vote.2264","vote.2265","vote.2266","vote.2267","vote.2268","vote.2270","vote.2271","vote.2272","vote.2273","vote.2274","vote.2275","vote.2276","vote.2277","vote.2278","vote.2280","vote.2282","vote.2283","vote.2284","vote.2285","vote.2286","vote.2287","vote.2288","vote.2289","vote.2290","vote.2291","vote.2293","vote.2294","vote.2295","vote.2296","vote.2297","vote.2298","vote.2299","vote.2301"
306,"JOSIAS QUINTAL","PMDB","RJ",1,4,2,4,2,2,1,4,2,1,2,2,2,2,1,4,1,1,2,2,5,5,5,5,2,2,4,1,2,4,4,4,1,1,1,2,1,1,1,2,1,2,3,1,2,4,2,2,2,4,2,2,2,5,2,2,1,2,1,1,2,4,1,2,1,2,5,5,2,4,4,2,4,2,5,5,4,5,4,5,4,4,5,1,4,4,4,4,4,2,2,1,4,4,2,2,1,4,1
29,"JOSUE BENGTSON","PTB","PA",1,1,2,4,4,4,4,4,4,4,2,4,2,2,1,2,1,1,2,2,4,2,2,2,2,4,2,1,4,2,4,2,1,1,1,1,1,1,1,2,1,1,4,1,2,4,2,2,2,2,2,2,4,2,2,2,1,2,2,1,4,4,4,4,4,2,4,5,2,4,4,2,2,2,2,2,4,4,4,4,2,2,4,1,2,4,2,2,1,2,2,2,4,1,4,1,1,4,1
419,"JOVAIR ARANTES","PTB","GO",1,1,2,4,2,4,1,1,4,1,4,4,4,4,1,4,4,1,2,2,4,2,2,2,4,4,2,1,3,2,3,2,1,4,4,1,1,1,1,4,4,4,4,4,2,4,2,2,2,2,2,2,4,4,2,2,4,4,4,4,2,1,4,4,4,2,2,4,4,4,2,4,2,2,4,4,4,4,4,4,2,4,4,1,4,1,2,4,1,4,2,2,4,1,1,4,4,4,2
368,"JOVINO CANDIDO","PV","SP",1,2,4,1,4,1,4,2,1,2,1,1,1,1,4,4,4,4,1,4,2,4,4,4,1,4,4,4,4,1,4,1,4,1,1,2,1,1,1,1,2,1,4,4,4,4,4,1,1,4,4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,4,1,1,4,4,4,4,4,2,2,1,2,4,4,1,4,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1
308,"JUIZA DENISE FROSSARD","PPS","RJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,4,4
308,"JUIZA DENISE FROSSARD","PSDB","RJ",5,4,4,4,4,5,4,4,5,4,5,1,4,1,5,1,4,4,4,4,4,4,4,4,4,4,5,4,4,4,5,4,4,4,4,4,4,4,4,1,1,2,1,5,4,4,4,1,1,5,1,1,5,5,5,4,4,4,4,1,4,2,2,1,1,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
308,"JUIZA DENISE FROSSARD",NA,"RJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,4,2,4,2,2,2,4,1,4,2,4,4,2,4,2,4,4,4,2,2,2,4,4,NA,NA,NA,NA,NA,NA
114,"JULIO CESAR","PFL","PI",4,1,4,4,5,5,5,5,5,5,5,2,5,1,1,5,5,4,5,5,5,4,5,5,5,5,5,5,5,5,4,5,2,4,1,2,2,1,1,1,1,1,1,5,5,4,5,1,1,4,4,1,5,5,5,5,5,5,1,1,1,1,1,1,1,5,5,5,4,4,5,5,4,5,5,5,4,5,4,5,5,4,5,2,4,5,5,5,2,5,4,5,5,1,1,4,4,2,1
250,"JULIO DELGADO","PPS","MG",4,4,2,4,2,2,1,1,2,1,2,2,2,1,4,2,1,1,2,4,1,2,2,2,2,2,4,4,1,2,4,2,4,4,4,4,4,4,4,4,1,1,1,1,4,4,2,2,2,2,4,2,4,2,2,4,4,4,4,1,4,1,1,1,1,2,4,5,4,4,4,4,4,2,5,5,4,4,4,2,2,4,4,1,4,1,2,4,1,4,4,4,4,1,1,4,4,4,2
309,"JULIO LOPES","PP","RJ",1,4,2,4,2,2,1,1,2,4,4,2,2,2,4,4,5,5,4,5,4,4,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,1,4,1,2,4,2,2,2,4,4,1,2,2,2,2,4,2,2,1,4,1,4,1,1,2,5,5,2,4,4,4,4,4,2,2,2,5,5,5,2,2,4,2,4,4,4,4,4,2,4,4,4,4,4,1,4,4,2
499,"JULIO REDECKER","PSDB","RS",5,5,1,5,5,5,4,5,4,5,5,4,4,1,5,4,5,4,5,5,4,4,4,4,4,5,4,4,4,4,5,4,4,1,1,2,1,1,1,1,1,2,1,5,5,4,5,1,1,4,4,1,4,4,5,5,4,4,1,1,4,4,4,4,4,4,5,4,1,4,4,5,4,4,5,4,4,5,4,4,4,4,5,4,4,5,5,4,2,4,4,5,4,4,4,4,4,4,4
369,"JULIO SEMEGHINI","PSDB","SP",5,5,1,5,4,5,5,5,5,5,5,4,4,1,5,1,5,5,5,4,4,4,4,5,2,5,5,5,4,4,5,4,2,1,1,2,2,1,1,4,1,1,1,4,5,4,5,1,1,5,1,1,5,5,5,5,5,5,1,1,4,1,1,1,1,5,4,5,5,2,2,5,2,5,5,5,4,4,4,5,4,4,5,2,5,5,5,5,2,5,4,5,2,1,2,1,1,2,2
54,"JUNIOR BETAO","PPS","AC",4,1,2,1,2,2,1,1,2,1,2,2,2,1,4,4,1,1,2,2,1,2,2,2,2,2,2,1,4,2,1,4,1,4,1,4,4,1,1,2,1,1,1,4,4,4,4,4,4,2,2,2,4,5,2,2,1,2,2,1,4,4,4,4,4,4,4,4,4,4,4,2,2,2,5,5,4,2,4,2,4,4,4,4,2,1,2,2,1,4,2,4,4,4,4,4,4,4,2
557,"JURANDIR BOIA","PSB","AL",1,1,2,4,2,4,1,1,2,1,2,2,2,2,1,2,1,1,2,2,1,2,2,2,2,2,2,1,1,2,1,2,1,1,1,1,1,1,1,2,1,2,1,1,4,4,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,1,1,2,4,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,1,4,1,2,2,1,2,2,2,2,1,1,2,1,4,2
206,"JUTAHY JUNIOR","PSDB","BA",5,5,4,5,5,5,5,5,5,4,5,1,4,1,5,5,5,5,5,5,5,5,4,4,5,4,5,5,4,4,4,5,4,4,4,4,4,4,4,1,1,2,1,5,5,4,4,1,1,4,1,1,5,5,5,5,4,5,1,1,1,1,1,1,1,4,4,4,1,4,2,5,2,5,5,4,4,5,5,5,5,4,4,4,5,5,5,5,2,5,5,5,5,1,2,1,2,2,2
63,"KATIA ABREU","PFL","TO",5,5,4,4,5,4,4,5,4,4,4,4,4,1,4,4,4,5,4,4,4,5,4,4,4,4,4,4,4,5,4,4,2,1,1,2,2,4,1,4,1,2,1,5,5,4,4,1,1,4,4,1,5,2,4,5,4,5,1,4,1,3,1,1,2,5,4,4,4,5,5,4,4,4,5,5,4,5,4,5,5,4,4,4,4,5,5,5,2,4,4,4,4,1,1,1,4,4,1
502,"KELLY MORAES","PTB","RS",1,1,2,4,4,2,1,1,2,1,2,4,2,2,4,2,1,1,2,2,4,2,2,2,2,4,4,4,4,2,4,4,1,1,1,1,1,1,1,2,1,1,1,1,2,4,2,2,2,4,2,2,2,2,2,2,1,2,2,4,2,1,1,1,1,2,4,4,4,4,4,2,4,2,2,2,2,4,4,4,2,2,2,1,2,1,2,2,1,2,2,2,4,1,1,1,1,4,1
245,"LAEL VARELLA","PFL","MG",4,4,4,4,2,2,4,4,4,4,2,4,4,4,4,4,1,4,2,4,1,2,2,4,4,4,4,4,4,4,4,4,3,1,1,1,1,1,1,4,4,4,1,1,4,4,2,2,2,4,4,2,4,4,2,4,1,2,4,4,1,1,1,1,1,3,4,4,4,4,4,2,4,2,2,2,4,4,4,4,4,2,2,4,4,4,4,4,1,4,4,2,4,1,1,1,2,3,1
311,"LAURA CARNEIRO","PFL","RJ",5,4,5,4,5,5,4,4,4,4,5,1,5,1,5,5,5,5,4,5,5,4,5,5,5,4,4,4,4,5,5,4,4,4,4,4,4,4,4,1,1,1,1,4,4,4,5,1,1,5,2,1,5,5,5,4,4,5,4,1,1,1,4,4,4,5,5,5,4,4,5,4,4,4,5,4,4,5,4,4,5,4,5,2,5,5,4,4,2,5,5,5,4,1,1,4,4,2,1
534,"LAVOISIER MAIA","PSB","RN",4,4,4,4,2,4,4,1,2,1,2,2,2,2,4,2,1,1,2,2,1,2,2,2,2,4,4,1,2,2,2,2,1,4,1,1,1,1,1,2,1,1,1,1,4,4,4,2,2,2,2,2,4,2,2,2,1,2,2,1,4,1,1,1,4,2,2,2,2,2,2,2,2,2,2,2,4,2,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
420,"LEANDRO VILELA","PMDB","GO",4,4,2,4,4,2,4,1,4,1,2,4,4,2,1,2,1,4,4,4,4,4,4,2,4,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,2,4,4,2,2,2,4,2,2,4,4,2,4,2,1,1,4,4,4,4,4,4,5,4,4,4,4,2,4,2,4,4,4,5,4,5,4,4,4,1,2,4,4,2,1,2,4,5,4,4,4,1,1,4,2
98,"LEO ALCANTARA","PSDB","CE",4,1,2,4,2,2,1,4,2,1,2,5,4,4,4,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,4,5,4,4,4,4,4,4,4,1,1,1,1,5,2,4,5,4,4,5,1,4,5,5,5,5,5,5,1,4,1,1,1,4,4,4,5,5,1,2,2,4,4,4,4,4,5,5,4,5,4,4,4,4,5,5,5,5,2,5,5,5,5,1,2,1,2,2,2
480,"LEODEGAR TISCOSKI","PP","SC",4,1,2,4,2,2,1,1,2,1,2,1,2,1,1,2,4,4,5,4,4,5,5,5,4,4,4,4,4,4,4,4,1,1,1,1,1,4,1,2,1,1,1,1,2,4,2,2,1,2,2,1,2,2,2,4,1,2,1,1,2,1,1,1,1,3,4,4,4,2,2,2,4,2,2,2,5,4,4,4,2,2,2,1,2,1,2,2,1,2,4,4,4,1,1,1,1,4,2
251,"LEONARDO MATTOS","PV","MG",4,4,4,4,2,4,4,1,4,4,2,4,2,4,4,2,1,4,4,1,1,4,4,4,4,4,2,1,4,2,2,4,4,1,1,4,1,1,1,2,1,1,1,1,1,4,2,2,1,4,2,2,2,5,2,4,1,4,2,4,2,1,1,1,4,2,4,2,2,4,4,4,4,4,4,4,2,4,4,4,4,2,2,1,2,1,4,2,2,2,4,4,4,1,1,1,1,5,1
253,"LEONARDO MONTEIRO","PT","MG",1,1,2,1,4,4,4,1,2,1,4,2,2,2,1,2,1,1,2,2,1,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,2,1,1,1,1,2,4,4,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,1,1,2,2,2,2,2,2,4,4,4,2,2,2,2,4,2,2,2,2,1,4,4,2,2,1,2,2,2,4,1,1,1,1,4,2
312,"LEONARDO PICCIANI","PMDB","RJ",4,4,2,4,2,2,1,1,2,1,2,2,4,4,1,2,1,4,4,1,4,2,4,1,4,4,2,3,5,4,2,4,1,1,1,1,1,1,1,4,1,1,2,1,2,4,4,1,1,4,4,1,4,4,2,4,1,2,1,1,2,1,1,1,1,2,5,5,4,4,2,2,2,2,5,5,5,5,4,5,2,4,4,4,2,2,1,1,4,2,2,5,5,1,2,2,1,2,1
421,"LEONARDO VILELA","PP","GO",1,4,2,4,2,2,4,2,2,1,2,1,2,1,4,2,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,4,1,2,1,1,2,4,2,2,2,2,2,2,2,2,4,2,1,2,1,1,2,1,4,1,1,4,4,4,4,4,2,2,4,2,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2
100,"LEONIDAS CRISTINO","PPS","CE",1,1,2,1,2,2,1,1,2,1,2,2,2,1,1,2,1,1,2,2,1,2,2,2,2,2,2,1,1,2,4,4,1,1,4,1,1,1,1,4,4,4,1,1,2,4,2,2,2,2,2,2,2,5,2,2,1,2,2,1,2,1,1,1,1,2,2,5,2,4,2,2,4,2,5,5,4,2,4,2,2,4,2,1,4,1,2,4,1,2,2,4,2,1,1,4,1,4,2
243,"LINCOLN PORTELA","PL","MG",1,4,2,4,2,2,1,1,2,1,2,2,2,2,1,2,1,1,2,2,1,2,4,2,2,2,2,1,1,2,1,2,1,1,1,1,4,4,4,2,1,1,1,1,2,4,4,4,5,2,2,2,2,2,4,2,1,2,1,1,2,4,1,1,1,2,4,4,5,4,2,2,4,2,2,2,2,5,4,4,2,2,2,1,2,1,2,2,1,2,2,5,5,1,1,1,1,4,4
314,"LINDBERG FARIAS","PT","RJ",4,1,2,4,2,2,1,1,2,1,4,2,4,2,4,2,1,1,4,2,1,2,2,2,2,4,2,1,1,2,4,2,4,1,1,1,1,1,1,2,1,1,1,1,2,4,2,2,2,2,4,2,4,4,4,4,1,4,2,1,4,4,1,1,1,4,2,2,4,4,4,4,4,4,4,4,4,2,4,2,4,4,4,1,2,4,4,4,4,4,4,4,4,4,4,1,1,4,4
569,"LINO ROSSI","PP","MT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,1,1,1,4,5,2
569,"LINO ROSSI","PSB","MT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,1,1,1,2,2,2,4,2,2,2,4,4,2,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
569,"LINO ROSSI","PSDB","MT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
370,"LOBBE NETO","PSDB","SP",5,5,1,4,5,5,5,4,5,5,5,1,4,1,5,1,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,2,1,1,2,1,1,1,1,1,2,1,4,4,4,4,4,4,4,1,1,4,4,5,4,4,4,4,4,4,2,1,1,1,5,5,5,1,4,2,5,2,5,5,5,5,4,4,2,5,5,5,2,4,4,4,4,2,4,5,4,5,1,2,1,2,2,4
481,"LUCI CHOINACKI","PT","SC",1,2,2,4,2,2,1,1,2,1,2,2,2,2,1,4,4,1,2,4,1,2,2,2,4,4,2,4,1,2,4,2,4,1,1,1,1,1,1,4,1,1,4,1,2,4,4,2,2,2,2,2,2,2,2,4,2,2,4,1,2,4,4,4,4,4,4,2,4,4,4,2,4,2,2,2,4,4,4,2,4,2,2,4,2,1,2,2,2,2,2,2,2,1,1,2,1,3,2
131,"LUCIA BRAGA","PT","PB",1,1,4,4,4,4,4,4,4,4,4,4,2,2,1,2,4,4,4,2,4,4,4,4,2,4,2,1,4,4,4,4,1,1,1,1,1,1,1,4,1,1,1,1,2,4,2,2,2,4,2,2,2,2,2,2,1,2,2,4,4,1,1,1,1,2,4,2,2,4,4,4,2,2,2,2,4,2,4,4,2,4,2,1,4,1,2,2,4,2,2,2,4,1,1,1,1,5,2
506,"LUCIANA GENRO",NA,"RS",2,2,2,4,4,2,1,1,2,1,2,2,1,2,1,2,4,4,4,2,4,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,2,2,2,4,1,2,2,4,4,4,2,1,1,2,4,1,4,4,4,4,4,4,4,4,4,1,1,1,1,2,4,2,2,4,4,2,2,2,2,2,4,2,4,4,2,2,2,1,2,1,2,2,2,2,2,4,4,3,1,2,1,2,2
4,"LUCIANO CASTRO","PL","RR",1,1,3,4,2,4,1,1,2,1,2,4,2,2,4,2,1,1,4,2,1,2,2,4,2,2,2,4,4,4,1,2,3,4,3,4,4,4,4,4,4,4,1,1,2,4,4,2,4,2,2,2,1,1,4,1,4,2,4,1,4,1,4,4,4,4,4,4,4,4,4,2,4,4,2,2,2,4,4,4,4,4,4,4,2,4,2,4,1,2,2,4,4,1,4,1,1,4,4
76,"LUCIANO LEITOA","PSB","MA",1,1,2,4,2,2,1,1,2,1,2,2,2,2,4,4,1,1,2,4,1,2,2,2,2,2,2,1,1,2,1,4,1,4,1,4,1,1,1,4,1,1,1,1,4,4,4,2,2,2,2,2,2,4,2,2,1,2,4,4,4,1,1,4,1,2,2,2,4,4,4,2,4,2,2,2,2,2,2,2,2,2,2,1,4,1,2,4,4,2,2,2,2,1,1,2,1,5,4
372,"LUCIANO ZICA","PT","SP",1,4,2,4,2,2,4,1,4,1,2,2,4,4,1,4,4,1,2,2,1,2,2,2,2,2,2,1,1,4,1,2,4,1,1,1,1,1,3,2,1,1,1,1,2,4,4,3,3,2,2,3,2,2,2,2,1,2,4,1,2,1,1,1,1,2,4,4,4,4,4,2,2,2,2,2,4,2,4,2,2,2,2,1,2,1,4,2,2,2,2,2,4,1,1,2,1,5,2
500,"LUIS CARLOS HEINZE","PP","RS",1,1,2,4,2,4,4,4,2,2,2,1,1,1,4,2,4,4,5,4,4,5,4,5,5,2,2,1,4,1,2,1,4,1,1,4,4,4,4,4,1,2,1,1,2,4,2,1,4,4,2,1,2,5,4,4,1,2,1,4,1,1,1,4,2,4,4,4,1,3,1,1,4,2,4,3,5,4,4,5,2,4,4,1,1,2,2,3,4,2,4,4,4,4,4,4,4,4,1
204,"LUIZ ALBERTO","PT","BA",4,2,2,1,2,2,1,1,2,1,2,2,4,4,4,2,1,1,2,4,4,2,4,4,2,2,2,1,3,2,1,2,4,1,4,4,4,4,4,2,1,1,1,4,2,4,4,3,3,2,2,3,4,4,2,2,1,2,2,1,2,1,1,1,1,2,2,2,4,2,2,2,2,2,2,2,2,4,4,4,2,2,2,4,2,1,2,4,2,4,2,2,4,1,1,2,1,4,4
341,"LUIZ ANTONIO FLEURY","PTB","SP",1,4,4,1,2,2,4,4,2,1,2,2,2,2,1,2,1,1,4,2,4,2,2,2,2,2,2,1,1,2,1,2,1,1,1,1,1,1,1,2,1,1,1,1,2,4,2,2,2,2,2,2,2,4,2,2,1,2,2,1,4,4,1,1,1,2,4,4,4,2,2,2,4,2,2,2,4,4,4,5,2,2,2,4,2,4,2,2,1,2,2,2,4,1,1,1,1,4,1
182,"LUIZ BASSUMA","PT","BA",4,4,2,4,4,4,4,1,2,1,4,2,2,2,4,2,4,1,2,2,1,2,2,2,4,2,4,1,1,4,1,2,4,4,1,1,1,1,1,4,1,1,1,1,2,4,2,2,4,2,2,2,4,4,2,2,4,4,2,4,4,4,1,1,1,2,2,2,2,2,2,2,4,2,2,4,4,4,4,2,4,4,4,4,2,1,2,2,1,4,2,4,4,1,1,1,1,5,2
422,"LUIZ BITTENCOURT","PMDB","GO",1,1,2,4,2,2,1,4,2,1,2,2,4,2,4,4,4,1,4,2,1,4,4,2,2,2,2,1,1,4,1,2,1,1,4,1,4,4,1,4,1,4,1,4,4,4,4,4,4,4,2,2,1,5,1,4,1,5,1,1,2,1,1,1,1,2,5,4,4,4,2,4,4,2,5,5,4,5,4,4,2,4,2,1,2,1,2,2,1,2,2,5,4,1,1,1,1,2,4
454,"LUIZ CARLOS HAULY","PSDB","PR",5,5,1,4,5,4,4,4,4,4,5,4,4,4,4,5,5,5,4,5,5,4,5,4,5,4,5,5,4,5,4,5,4,1,1,2,1,1,1,1,2,2,1,5,5,4,5,1,1,5,4,1,5,5,5,5,5,5,1,4,1,4,4,4,4,5,5,4,1,4,2,5,2,5,5,5,5,5,5,4,4,5,5,2,5,2,4,4,4,4,5,5,5,1,2,1,2,2,2
375,"LUIZ CARLOS SANTOS","PFL","SP",5,1,4,4,5,5,4,5,4,4,5,4,4,1,5,5,5,4,4,5,4,5,4,5,5,5,5,4,4,4,4,4,2,1,4,2,4,1,1,1,1,1,1,1,5,4,5,1,1,5,5,1,4,4,4,4,4,4,1,4,1,1,1,1,4,4,5,4,5,5,4,4,4,4,4,4,4,4,4,5,5,4,4,2,4,5,5,4,2,4,4,4,4,1,1,1,2,4,1
205,"LUIZ CARREIRA","PFL","BA",5,1,5,5,5,5,5,5,4,4,5,2,5,1,1,4,5,5,5,5,5,5,5,4,5,5,5,5,5,5,1,5,2,4,4,2,2,1,1,1,1,1,1,5,5,4,4,4,4,4,5,1,5,5,5,5,5,5,1,1,1,1,1,4,4,5,5,5,5,4,5,5,4,5,5,4,5,5,4,5,5,5,5,2,5,5,5,5,2,5,5,5,4,1,1,1,4,2,1
133,"LUIZ COUTO","PT","PB",1,1,2,1,4,2,1,1,2,1,2,2,2,2,1,2,1,1,2,2,1,4,4,4,2,4,4,4,4,2,1,2,1,1,1,1,1,1,1,4,1,1,4,4,4,4,2,2,2,2,4,2,2,2,2,2,1,2,2,1,2,1,1,1,1,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,1,2,2,2,2,1,1,1,1,5,2
564,"LUIZ DANTAS","PTB","AL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,1,2,2,5,4,2,2,2,4,4,1,2,2,1,2,4,1,4,1,1,1,1,2,1,2,1,4,2,4,4,2,2,4,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
376,"LUIZ EDUARDO GREENHALGH","PT","SP",1,4,2,1,4,2,1,1,2,1,4,2,2,2,1,2,1,1,4,2,1,2,2,2,2,4,2,1,1,2,1,2,1,1,4,1,1,1,1,2,1,1,4,1,2,4,2,2,2,4,2,2,2,4,2,4,1,2,2,1,4,4,4,4,4,2,4,2,4,2,2,2,2,2,2,2,2,2,4,2,2,2,2,1,2,1,2,2,1,2,2,4,2,1,1,1,1,4,2
151,"LUIZ PIAUHYLINO","PDT","PE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2
151,"LUIZ PIAUHYLINO","PTB","PE",1,4,2,4,2,4,1,1,2,1,2,2,2,2,4,2,1,4,4,2,4,2,2,2,4,2,2,1,1,4,1,4,1,4,4,1,1,4,1,4,4,4,1,1,4,2,2,2,2,2,2,2,4,2,2,2,1,4,4,1,4,1,4,4,4,4,4,4,4,4,2,2,2,4,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151,"LUIZ PIAUHYLINO",NA,"PE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,2,4,2,4,4,2,4,2,2,1,4,2,2,4,4,4,1,4,NA,NA
313,"LUIZ SERGIO","PT","RJ",1,1,2,1,2,2,4,1,2,1,2,2,2,2,4,2,1,1,4,2,1,2,2,2,2,2,2,1,1,2,1,2,1,1,1,1,1,1,1,4,1,1,1,1,1,4,2,2,2,2,2,2,2,2,2,4,4,2,2,1,2,1,1,1,1,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,4,2,4,2,1,2,2,1,2,2,4,4,1,1,1,1,5,2
371,"LUIZA ERUNDINA","PSB","SP",4,4,4,4,2,2,4,1,2,1,2,2,2,2,4,2,1,1,2,2,1,2,2,2,2,2,2,1,2,2,1,2,4,1,1,1,1,1,2,2,1,2,2,1,4,4,2,1,1,2,2,1,2,2,2,2,1,2,2,1,4,1,1,1,1,2,2,2,4,4,4,2,2,2,2,2,2,2,4,2,2,2,2,1,4,4,4,4,4,2,2,2,4,4,4,4,4,4,4
42,"LUPERCIO RAMOS","PPS","AM",1,1,2,4,4,4,1,1,2,1,2,2,2,1,1,2,1,1,2,2,1,2,2,2,2,2,4,1,1,2,1,2,4,1,1,1,1,1,1,2,1,1,1,1,2,4,2,2,2,2,2,2,2,5,2,2,1,2,2,1,2,1,1,1,1,2,2,5,4,2,2,2,4,2,5,5,5,2,4,2,2,4,4,1,2,1,4,2,2,2,2,2,2,4,4,4,4,4,2
